time,energy,event_type,wattmin,epower
625623,8.77279e+09,e,90900,10580
625704,8.77364e+09,e,90900,10500
625740,8.77402e+09,s,90900,10420
625740,8.77402e+09,s,90900,10420
625740,8.77402e+09,e,90900,10420
625740,8.77402e+09,e,90900,10420
625740,8.77402e+09,s,90900,10420
625742,8.77404e+09,e,90900,10500
625791,8.77455e+09,e,90900,10420
625800,8.77464e+09,s,90900,10340
625800,8.77464e+09,s,90900,10340
625800,8.77465e+09,e,90900,10340
625800,8.77465e+09,e,90900,10340
625800,8.77465e+09,s,90900,10340
625858,8.77525e+09,e,90900,10420
625920,8.77589e+09,s,90900,10340
625923,8.77592e+09,e,90900,10420
625980,8.77651e+09,s,90900,10340
626024,8.77696e+09,e,90900,10340
626024,8.77696e+09,s,90900,10340
626055,8.77729e+09,e,90900,10420
626160,8.77837e+09,s,90900,10340
626160,8.77837e+09,s,90900,10340
626160,8.77837e+09,s,90900,10420
626160,8.77837e+09,s,90900,10500
626160,8.77837e+09,s,90900,10580
626160,8.77837e+09,s,90900,10660
626160,8.77837e+09,s,90900,10740
626160,8.77837e+09,s,90900,10820
626160,8.77837e+09,s,90900,10900
626160,8.77837e+09,s,90900,10980
626160,8.77837e+09,s,90900,11060
626160,8.77837e+09,s,90900,11140
626160,8.77837e+09,s,90900,11220
626160,8.77837e+09,s,90900,11300
626160,8.77837e+09,s,90900,11380
626160,8.77837e+09,s,90900,11460
626160,8.77837e+09,s,90900,11540
626160,8.77837e+09,s,90900,11620
626160,8.77837e+09,s,90900,11700
626160,8.77837e+09,s,90900,11780
626160,8.77837e+09,s,90900,11860
626160,8.77837e+09,s,90900,11940
626160,8.77837e+09,s,90900,12020
626160,8.77837e+09,s,90900,12100
626160,8.77837e+09,s,90900,12180
626160,8.77837e+09,s,90900,12260
626160,8.77837e+09,s,90900,12340
626160,8.77837e+09,s,90900,12420
626160,8.77837e+09,s,90900,12500
626160,8.77837e+09,s,90900,12580
626160,8.77837e+09,s,90900,12660
626160,8.77837e+09,s,90900,12740
626160,8.77837e+09,s,90900,12820
626160,8.77837e+09,s,90900,12900
626160,8.77837e+09,s,90900,12980
626160,8.77837e+09,s,90900,13060
626160,8.77837e+09,s,90900,13140
626160,8.77837e+09,s,90900,13220
626160,8.77837e+09,s,90900,13300
626160,8.77837e+09,s,90900,13380
626160,8.77837e+09,s,90900,13460
626160,8.77837e+09,s,90900,13540
626160,8.77837e+09,s,90900,13620
626160,8.77837e+09,s,90900,13700
626160,8.77837e+09,s,90900,13780
626160,8.77837e+09,s,90900,13860
626160,8.77837e+09,s,90900,13940
626160,8.77837e+09,s,90900,14020
626160,8.77837e+09,s,90900,14100
626160,8.77837e+09,e,90900,14180
626160,8.77837e+09,s,90900,14180
626161,8.77839e+09,e,90900,14260
626164,8.77842e+09,e,90900,14180
626167,8.77847e+09,e,90900,14100
626167,8.77847e+09,e,90900,14020
626167,8.77848e+09,e,90900,13940
626168,8.77849e+09,e,90900,13860
626170,8.77852e+09,e,90900,13780
626171,8.77852e+09,e,90900,13700
626172,8.77854e+09,e,90900,13620
626176,8.77859e+09,e,90900,13540
626178,8.77862e+09,e,90900,13460
626178,8.77862e+09,e,90900,13380
626180,8.77864e+09,e,90900,13300
626180,8.77865e+09,e,90900,13220
626181,8.77866e+09,e,90900,13140
626182,8.77868e+09,e,90900,13060
626183,8.77868e+09,e,90900,12980
626186,8.77872e+09,e,90900,12900
626186,8.77872e+09,e,90900,12820
626187,8.77874e+09,e,90900,12740
626188,8.77875e+09,e,90900,12660
626188,8.77875e+09,e,90900,12580
626188,8.77875e+09,e,90900,12500
626190,8.77878e+09,e,90900,12420
626190,8.77878e+09,e,90900,12340
626191,8.77878e+09,e,90900,12260
626191,8.77878e+09,e,90900,12180
626191,8.77878e+09,e,90900,12100
626191,8.77879e+09,e,90900,12020
626195,8.77884e+09,e,90900,11940
626196,8.77885e+09,e,90900,11860
626196,8.77885e+09,e,90900,11780
626196,8.77885e+09,e,90900,11700
626199,8.77888e+09,e,90900,11620
626200,8.77889e+09,e,90900,11540
626200,8.7789e+09,e,90900,11460
626200,8.7789e+09,e,90900,11380
626201,8.7789e+09,e,90900,11300
626201,8.77891e+09,e,90900,11220
626202,8.77891e+09,e,90900,11140
626202,8.77892e+09,e,90900,11060
626202,8.77892e+09,e,90900,10980
626202,8.77892e+09,e,90900,10900
626203,8.77892e+09,e,90900,10820
626210,8.779e+09,e,90900,10740
626220,8.77911e+09,s,90900,10660
626220,8.77911e+09,e,90900,10660
626220,8.77911e+09,s,90900,10660
626236,8.77928e+09,e,90900,10740
626249,8.77942e+09,e,90900,10660
626265,8.77959e+09,e,90900,10580
626272,8.77966e+09,e,90900,10500
626317,8.78013e+09,e,90900,10420
626400,8.78099e+09,s,90900,10340
626400,8.78099e+09,s,90900,10340
626400,8.78099e+09,s,90900,10340
626400,8.78099e+09,s,90900,10340
626400,8.78099e+09,s,90900,10420
626400,8.78099e+09,s,90900,10500
626400,8.78099e+09,s,90900,10580
626400,8.78099e+09,s,90900,10660
626400,8.78099e+09,s,90900,10740
626400,8.78099e+09,s,90900,10820
626400,8.78099e+09,s,90900,10900
626400,8.78099e+09,s,90900,10980
626400,8.78099e+09,s,90900,11060
626400,8.78099e+09,s,90900,11140
626400,8.78099e+09,s,90900,11220
626400,8.78099e+09,s,90900,11300
626400,8.78099e+09,s,90900,11380
626400,8.78099e+09,s,90900,11460
626400,8.78099e+09,s,90900,11540
626400,8.78099e+09,s,90900,11620
626400,8.78099e+09,s,90900,11700
626400,8.78099e+09,s,90900,11780
626400,8.78099e+09,s,90900,11860
626400,8.78099e+09,s,90900,11940
626400,8.78099e+09,s,90900,12020
626400,8.78099e+09,s,90900,12100
626400,8.78099e+09,s,90900,12180
626400,8.78099e+09,s,90900,12260
626400,8.78099e+09,s,90900,12340
626400,8.78099e+09,s,90900,12420
626400,8.78099e+09,s,90900,12500
626400,8.78099e+09,s,90900,12580
626400,8.78099e+09,s,90900,12660
626400,8.78099e+09,s,90900,12740
626400,8.78099e+09,s,90900,12820
626400,8.78099e+09,s,90900,12900
626400,8.78099e+09,s,90900,12980
626400,8.78099e+09,s,90900,13060
626400,8.78099e+09,s,90900,13140
626400,8.78099e+09,s,90900,13220
626400,8.78099e+09,s,90900,13300
626400,8.78099e+09,s,90900,13380
626400,8.78099e+09,s,90900,13460
626400,8.78099e+09,s,90900,13540
626400,8.78099e+09,s,90900,13620
626400,8.78099e+09,s,90900,13700
626400,8.78099e+09,s,90900,13780
626400,8.78099e+09,s,90900,13860
626400,8.78099e+09,e,90900,13940
626400,8.78099e+09,s,90900,13940
626400,8.78099e+09,e,90900,14020
626400,8.78099e+09,s,90900,14020
626400,8.78099e+09,e,90900,14100
626400,8.78099e+09,s,90900,14100
626402,8.78102e+09,e,90900,14180
626404,8.78105e+09,e,90900,14100
626404,8.78105e+09,e,90900,14020
626405,8.78106e+09,e,90900,13940
626405,8.78106e+09,e,90900,13860
626405,8.78106e+09,e,90900,13780
626407,8.78109e+09,e,90900,13700
626407,8.78109e+09,e,90900,13620
626411,8.78115e+09,e,90900,13540
626412,8.78115e+09,e,90900,13460
626412,8.78116e+09,e,90900,13380
626412,8.78116e+09,e,90900,13300
626412,8.78116e+09,e,90900,13220
626414,8.78119e+09,e,90900,13140
626415,8.78119e+09,e,90900,13060
626415,8.78119e+09,e,90900,12980
626418,8.78123e+09,e,90900,12900
626423,8.78129e+09,e,90900,12820
626423,8.7813e+09,e,90900,12740
626423,8.7813e+09,e,90900,12660
626424,8.78131e+09,e,90900,12580
626426,8.78133e+09,e,90900,12500
626431,8.7814e+09,e,90900,12420
626432,8.78141e+09,e,90900,12340
626432,8.78141e+09,e,90900,12260
626432,8.78141e+09,e,90900,12180
626432,8.78141e+09,e,90900,12100
626438,8.78149e+09,e,90900,12020
626439,8.7815e+09,e,90900,11940
626448,8.7816e+09,e,90900,11860
626450,8.78162e+09,e,90900,11780
626451,8.78164e+09,e,90900,11700
626452,8.78165e+09,e,90900,11620
626453,8.78166e+09,e,90900,11540
626454,8.78167e+09,e,90900,11460
626458,8.78172e+09,e,90900,11380
626459,8.78173e+09,e,90900,11300
626460,8.78174e+09,s,90900,11220
626460,8.78174e+09,s,90900,11220
626460,8.78174e+09,e,90900,11220
626460,8.78174e+09,e,90900,11220
626460,8.78174e+09,s,90900,11220
626461,8.78175e+09,e,90900,11300
626463,8.78177e+09,e,90900,11220
626464,8.78178e+09,e,90900,11140
626464,8.78178e+09,e,90900,11060
626470,8.78185e+09,e,90900,10980
626470,8.78185e+09,e,90900,10900
626478,8.78194e+09,e,90900,10820
626479,8.78194e+09,e,90900,10740
626479,8.78194e+09,e,90900,10660
626490,8.78207e+09,e,90900,10580
626503,8.7822e+09,e,90900,10500
626516,8.78234e+09,e,90900,10420
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,e,90900,10340
626700,8.78424e+09,e,90900,10340
626700,8.78424e+09,s,90900,10340
626700,8.78424e+09,e,90900,10420
626700,8.78424e+09,s,90900,10420
626700,8.78424e+09,e,90900,10500
626700,8.78424e+09,s,90900,10500
626700,8.78424e+09,e,90900,10580
626700,8.78424e+09,s,90900,10580
626701,8.78424e+09,e,90900,10660
626701,8.78424e+09,s,90900,10660
626701,8.78425e+09,e,90900,10740
626701,8.78425e+09,s,90900,10740
626702,8.78426e+09,e,90900,10820
626702,8.78426e+09,e,90900,10740
626702,8.78426e+09,e,90900,10660
626708,8.78432e+09,e,90900,10580
626709,8.78433e+09,e,90900,10500
626711,8.78436e+09,e,90900,10420
626820,8.78548e+09,s,90900,10340
626821,8.78549e+09,e,90900,10340
626821,8.78549e+09,s,90900,10340
626836,8.78565e+09,e,90900,10420
626940,8.78672e+09,s,90900,10340
626950,8.78683e+09,e,90900,10340
626950,8.78683e+09,s,90900,10340
626950,8.78683e+09,s,90900,10420
626950,8.78683e+09,s,90900,10500
626950,8.78683e+09,s,90900,10580
626950,8.78683e+09,s,90900,10660
626950,8.78683e+09,s,90900,10740
627016,8.78754e+09,e,90900,10820
627023,8.78762e+09,e,90900,10740
627023,8.78762e+09,e,90900,10660
627038,8.78777e+09,e,90900,10580
627166,8.78912e+09,e,90900,10500
627252,8.79002e+09,e,90900,10420
635880,8.87923e+09,s,90900,10340
635880,8.87923e+09,s,90900,10340
635880,8.87923e+09,s,90900,10340
635880,8.87923e+09,e,90900,10340
635880,8.87923e+09,e,90900,10340
635892,8.87935e+09,e,90900,10340
635892,8.87935e+09,s,90900,10340
636060,8.8811e+09,s,90900,10420
636070,8.88121e+09,e,90900,10420
636070,8.88121e+09,s,90900,10420
636436,8.88505e+09,e,90900,10500
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,s,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636480,8.88551e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636481,8.88552e+09,e,90900,10420
636490,8.88561e+09,e,90900,10420
636490,8.88561e+09,s,90900,10420
636490,8.88561e+09,s,90900,10500
636490,8.88561e+09,s,90900,10580
636490,8.88561e+09,s,90900,10660
636490,8.88561e+09,s,90900,10740
636490,8.88561e+09,s,90900,10820
636490,8.88561e+09,s,90900,10900
636490,8.88561e+09,e,90900,10980
636490,8.88561e+09,s,90900,10980
636490,8.88561e+09,s,90900,11060
636490,8.88561e+09,s,90900,11140
636490,8.88561e+09,s,90900,11220
636490,8.88561e+09,s,90900,11300
636490,8.88561e+09,s,90900,11380
636490,8.88561e+09,s,90900,11460
636490,8.88561e+09,s,90900,11540
636490,8.88561e+09,s,90900,11620
636490,8.88561e+09,s,90900,11700
636490,8.88561e+09,s,90900,11780
636490,8.88561e+09,s,90900,11860
636490,8.88561e+09,s,90900,11940
636490,8.88561e+09,s,90900,12020
636490,8.88561e+09,e,90900,12100
636490,8.88561e+09,s,90900,12238.6
636490,8.88561e+09,s,90900,12180
636490,8.88561e+09,s,90900,12260
636490,8.88561e+09,s,90900,12340
636490,8.88561e+09,s,90900,12420
636490,8.88561e+09,s,90900,12500
636490,8.88561e+09,s,90900,12580
636490,8.88561e+09,s,90900,12660
636490,8.88561e+09,s,90900,12740
636490,8.88561e+09,s,90900,12820
636490,8.88561e+09,s,90900,12900
636490,8.88561e+09,s,90900,12980
636490,8.88561e+09,s,90900,13060
636490,8.88561e+09,s,90900,13140
636490,8.88561e+09,s,90900,13220
636490,8.88561e+09,e,90900,13300
636490,8.88561e+09,s,90900,13438.6
636490,8.88561e+09,s,90900,13380
636490,8.88561e+09,s,90900,13460
636490,8.88561e+09,s,90900,13540
636490,8.88561e+09,s,90900,13620
636490,8.88561e+09,s,90900,13700
636490,8.88561e+09,s,90900,13780
636490,8.88561e+09,s,90900,13860
636490,8.88561e+09,s,90900,13940
636490,8.88561e+09,s,90900,14020
636490,8.88561e+09,s,90900,14100
636490,8.88561e+09,s,90900,14180
636490,8.88561e+09,s,90900,14260
636490,8.88561e+09,s,90900,14340
636490,8.88561e+09,e,90900,14420
636490,8.88561e+09,s,90900,14558.6
636490,8.88561e+09,s,90900,14500
636490,8.88561e+09,s,90900,14580
636490,8.88561e+09,s,90900,14660
636490,8.88561e+09,s,90900,14740
636490,8.88561e+09,s,90900,14820
636490,8.88561e+09,s,90900,14900
636490,8.88561e+09,s,90900,14980
636490,8.88561e+09,s,90900,15060
636490,8.88561e+09,s,90900,15140
636490,8.88561e+09,s,90900,15220
636490,8.88561e+09,s,90900,15300
636490,8.88561e+09,s,90900,15380
636490,8.88561e+09,s,90900,15460
636490,8.88561e+09,s,90900,15540
636490,8.88561e+09,e,90900,15620
636490,8.88561e+09,s,90900,15758.6
636490,8.88561e+09,s,90900,15700
636490,8.88561e+09,s,90900,15780
636490,8.88561e+09,s,90900,15860
636490,8.88561e+09,s,90900,15940
636490,8.88561e+09,s,90900,16020
636490,8.88561e+09,s,90900,16100
636490,8.88561e+09,s,90900,16180
636490,8.88561e+09,s,90900,16260
636490,8.88561e+09,s,90900,16340
636490,8.88561e+09,s,90900,16420
636490,8.88561e+09,s,90900,16500
636490,8.88561e+09,s,90900,16580
636490,8.88561e+09,s,90900,16660
636490,8.88561e+09,s,90900,16740
636490,8.88561e+09,e,90900,16820
636490,8.88561e+09,s,90900,16958.6
636490,8.88561e+09,s,90900,16900
636490,8.88561e+09,s,90900,16980
636490,8.88561e+09,s,90900,17060
636490,8.88561e+09,s,90900,17140
636490,8.88561e+09,s,90900,17220
636490,8.88561e+09,s,90900,17300
636490,8.88561e+09,s,90900,17380
636490,8.88561e+09,s,90900,17460
636490,8.88561e+09,s,90900,17540
636490,8.88561e+09,s,90900,17620
636490,8.88561e+09,s,90900,17700
636490,8.88561e+09,s,90900,17780
636490,8.88561e+09,s,90900,17860
636490,8.88561e+09,s,90900,17940
636490,8.88561e+09,e,90900,18020
636490,8.88561e+09,s,90900,18158.6
636490,8.88561e+09,s,90900,18100
636490,8.88561e+09,s,90900,18180
636490,8.88561e+09,s,90900,18260
636490,8.88561e+09,s,90900,18340
636490,8.88561e+09,s,90900,18420
636490,8.88561e+09,s,90900,18500
636490,8.88561e+09,s,90900,18580
636490,8.88561e+09,s,90900,18660
636490,8.88561e+09,s,90900,18740
636490,8.88561e+09,s,90900,18820
636490,8.88561e+09,s,90900,18900
636490,8.88561e+09,s,90900,18980
636490,8.88561e+09,s,90900,19060
636490,8.88561e+09,s,90900,19140
636490,8.88561e+09,s,90900,19220
636490,8.88561e+09,s,90900,19300
636490,8.88561e+09,s,90900,19380
636490,8.88561e+09,s,90900,19460
636490,8.88561e+09,s,90900,19540
636490,8.88561e+09,s,90900,19620
636490,8.88561e+09,s,90900,19700
636490,8.88561e+09,s,90900,19780
636490,8.88561e+09,s,90900,19860
636490,8.88561e+09,s,90900,19940
636490,8.88561e+09,s,90900,20020
636490,8.88561e+09,s,90900,20100
636490,8.88561e+09,s,90900,20180
636490,8.88561e+09,s,90900,20260
636490,8.88561e+09,s,90900,20340
636490,8.88561e+09,s,90900,20420
636490,8.88561e+09,s,90900,20500
636490,8.88561e+09,s,90900,20580
636490,8.88561e+09,s,90900,20660
636490,8.88561e+09,s,90900,20740
636490,8.88561e+09,s,90900,20820
636490,8.88561e+09,s,90900,20900
636490,8.88561e+09,s,90900,20980
636490,8.88561e+09,s,90900,21060
636490,8.88561e+09,s,90900,21140
636490,8.88561e+09,s,90900,21220
636490,8.88561e+09,s,90900,21300
636490,8.88561e+09,s,90900,21380
636490,8.88561e+09,s,90900,21460
636490,8.88561e+09,s,90900,21540
636490,8.88561e+09,s,90900,21620
636490,8.88561e+09,s,90900,21700
636490,8.88561e+09,s,90900,21780
636490,8.88561e+09,s,90900,21860
636490,8.88561e+09,s,90900,21940
636490,8.88561e+09,s,90900,22020
636490,8.88561e+09,s,90900,22100
636490,8.88561e+09,s,90900,22180
636490,8.88561e+09,s,90900,22260
636490,8.88561e+09,s,90900,22340
636490,8.88561e+09,s,90900,22420
636490,8.88561e+09,s,90900,22500
636490,8.88561e+09,s,90900,22580
636490,8.88561e+09,s,90900,22660
636490,8.88561e+09,s,90900,22740
636490,8.88561e+09,s,90900,22820
636490,8.88561e+09,s,90900,22900
636490,8.88561e+09,s,90900,22980
636490,8.88561e+09,s,90900,23060
636490,8.88561e+09,s,90900,23140
636490,8.88561e+09,s,90900,23220
636490,8.88561e+09,s,90900,23300
636490,8.88561e+09,s,90900,23380
636490,8.88561e+09,s,90900,23460
636490,8.88561e+09,s,90900,23540
636490,8.88561e+09,s,90900,23620
636490,8.88561e+09,s,90900,23700
636490,8.88561e+09,s,90900,23780
636490,8.88561e+09,s,90900,23860
636490,8.88561e+09,s,90900,23940
636490,8.88561e+09,s,90900,24020
636490,8.88561e+09,s,90900,24100
636490,8.88561e+09,s,90900,24180
636490,8.88561e+09,s,90900,24260
636490,8.88561e+09,s,90900,24340
636490,8.88561e+09,s,90900,24420
636490,8.88561e+09,s,90900,24500
636490,8.88561e+09,s,90900,24580
636490,8.88561e+09,s,90900,24660
636490,8.88561e+09,s,90900,24740
636490,8.88561e+09,s,90900,24820
636490,8.88561e+09,s,90900,24900
636490,8.88561e+09,s,90900,24980
636490,8.88561e+09,s,90900,25060
636490,8.88561e+09,s,90900,25140
636490,8.88561e+09,s,90900,25220
636490,8.88561e+09,s,90900,25300
636490,8.88561e+09,s,90900,25380
636490,8.88561e+09,s,90900,25460
636490,8.88561e+09,s,90900,25540
636490,8.88561e+09,s,90900,25620
636490,8.88561e+09,s,90900,25700
636490,8.88561e+09,s,90900,25780
636490,8.88561e+09,s,90900,25860
636490,8.88561e+09,s,90900,25940
636490,8.88561e+09,s,90900,26020
636490,8.88561e+09,s,90900,26100
636490,8.88561e+09,s,90900,26180
636490,8.88561e+09,s,90900,26260
636490,8.88561e+09,s,90900,26340
636490,8.88561e+09,s,90900,26420
636490,8.88561e+09,s,90900,26500
636490,8.88561e+09,s,90900,26580
636490,8.88561e+09,s,90900,26660
636490,8.88561e+09,s,90900,26740
636490,8.88561e+09,s,90900,26820
636490,8.88561e+09,s,90900,26900
636490,8.88561e+09,s,90900,26980
636490,8.88561e+09,s,90900,27060
636490,8.88561e+09,s,90900,27140
636490,8.88561e+09,s,90900,27220
636490,8.88561e+09,s,90900,27300
636490,8.88561e+09,s,90900,27380
636490,8.88561e+09,s,90900,27460
636490,8.88561e+09,s,90900,27540
636490,8.88561e+09,s,90900,27620
636490,8.88561e+09,s,90900,27700
636490,8.88561e+09,s,90900,27780
636490,8.88561e+09,s,90900,27860
636490,8.88561e+09,s,90900,27940
636490,8.88561e+09,s,90900,28020
636490,8.88561e+09,s,90900,28100
636490,8.88561e+09,s,90900,28180
636490,8.88561e+09,s,90900,28260
636490,8.88561e+09,s,90900,28340
636490,8.88561e+09,s,90900,28420
636490,8.88561e+09,s,90900,28500
636490,8.88561e+09,s,90900,28580
636490,8.88561e+09,s,90900,28660
636490,8.88561e+09,s,90900,28740
636490,8.88561e+09,s,90900,28820
636490,8.88561e+09,s,90900,28900
636490,8.88561e+09,s,90900,28980
636490,8.88561e+09,s,90900,29060
636490,8.88561e+09,s,90900,29140
636490,8.88561e+09,s,90900,29220
636490,8.88561e+09,s,90900,29300
636490,8.88561e+09,s,90900,29380
636490,8.88561e+09,s,90900,29460
636490,8.88561e+09,s,90900,29540
636490,8.88561e+09,s,90900,29620
636490,8.88561e+09,s,90900,29700
636490,8.88561e+09,s,90900,29780
636490,8.88561e+09,s,90900,29860
636490,8.88561e+09,s,90900,29940
636490,8.88561e+09,s,90900,30020
636490,8.88561e+09,s,90900,30100
636490,8.88561e+09,s,90900,30180
636490,8.88561e+09,s,90900,30260
636490,8.88561e+09,s,90900,30340
636490,8.88561e+09,s,90900,30420
636490,8.88561e+09,s,90900,30500
636490,8.88561e+09,s,90900,30580
636490,8.88561e+09,s,90900,30660
636490,8.88561e+09,s,90900,30740
636490,8.88561e+09,s,90900,30820
636490,8.88561e+09,s,90900,30900
636490,8.88561e+09,s,90900,30980
636490,8.88561e+09,s,90900,31060
636490,8.88561e+09,s,90900,31140
636490,8.88561e+09,s,90900,31220
636490,8.88561e+09,s,90900,31300
636490,8.88561e+09,s,90900,31380
636490,8.88561e+09,s,90900,31460
636490,8.88561e+09,s,90900,31540
636490,8.88561e+09,s,90900,31620
636490,8.88561e+09,s,90900,31700
636490,8.88561e+09,s,90900,31780
636490,8.88561e+09,s,90900,31860
636490,8.88561e+09,s,90900,31940
636490,8.88561e+09,s,90900,32020
636490,8.88561e+09,s,90900,32100
636490,8.88561e+09,s,90900,32180
636490,8.88561e+09,s,90900,32260
636490,8.88561e+09,s,90900,32340
636490,8.88561e+09,s,90900,32420
636490,8.88561e+09,s,90900,32500
636490,8.88561e+09,s,90900,32580
636490,8.88561e+09,s,90900,32660
636490,8.88561e+09,s,90900,32740
636490,8.88561e+09,s,90900,32820
636490,8.88561e+09,s,90900,32900
636490,8.88561e+09,s,90900,32980
636490,8.88561e+09,s,90900,33060
636490,8.88561e+09,s,90900,33140
636490,8.88561e+09,s,90900,33220
636490,8.88561e+09,s,90900,33300
636490,8.88561e+09,s,90900,33380
636490,8.88561e+09,s,90900,33460
636490,8.88561e+09,s,90900,33540
636490,8.88561e+09,s,90900,33620
636490,8.88561e+09,s,90900,33700
636490,8.88561e+09,s,90900,33780
636490,8.88561e+09,s,90900,33860
636490,8.88561e+09,s,90900,33940
636490,8.88561e+09,s,90900,34020
636490,8.88561e+09,s,90900,34100
636490,8.88561e+09,s,90900,34180
636490,8.88562e+09,s,90900,34260
636490,8.88562e+09,s,90900,34340
636490,8.88562e+09,s,90900,34420
636490,8.88562e+09,s,90900,34500
636490,8.88562e+09,s,90900,34580
636490,8.88562e+09,s,90900,34660
636490,8.88562e+09,s,90900,34740
636490,8.88562e+09,s,90900,34820
636490,8.88562e+09,s,90900,34900
636490,8.88562e+09,s,90900,34980
636490,8.88562e+09,s,90900,35060
636490,8.88562e+09,s,90900,35140
636490,8.88562e+09,s,90900,35220
636490,8.88562e+09,s,90900,35300
636490,8.88562e+09,s,90900,35380
636490,8.88562e+09,s,90900,35460
636490,8.88562e+09,s,90900,35540
636490,8.88562e+09,s,90900,35620
636490,8.88562e+09,s,90900,35700
636490,8.88562e+09,s,90900,35780
636490,8.88562e+09,s,90900,35860
636490,8.88562e+09,s,90900,35940
636490,8.88562e+09,s,90900,36020
636490,8.88562e+09,s,90900,36100
636490,8.88562e+09,s,90900,36180
636490,8.88562e+09,s,90900,36260
636490,8.88562e+09,s,90900,36340
636490,8.88562e+09,s,90900,36420
636490,8.88562e+09,s,90900,36500
636490,8.88562e+09,s,90900,36580
636490,8.88562e+09,s,90900,36660
636490,8.88562e+09,s,90900,36740
636490,8.88562e+09,s,90900,36820
636490,8.88562e+09,s,90900,36900
636490,8.88562e+09,s,90900,36980
636490,8.88562e+09,s,90900,37060
636490,8.88562e+09,s,90900,37140
636490,8.88562e+09,s,90900,37220
636490,8.88562e+09,s,90900,37300
636490,8.88562e+09,s,90900,37380
636490,8.88562e+09,s,90900,37460
636490,8.88562e+09,s,90900,37540
636490,8.88562e+09,s,90900,37620
636490,8.88562e+09,s,90900,37700
636490,8.88562e+09,s,90900,37780
636490,8.88562e+09,s,90900,37860
636490,8.88562e+09,s,90900,37940
636490,8.88562e+09,s,90900,38020
636490,8.88562e+09,s,90900,38100
636490,8.88562e+09,s,90900,38180
636490,8.88562e+09,s,90900,38260
636490,8.88562e+09,s,90900,38340
636490,8.88562e+09,s,90900,38420
636490,8.88562e+09,s,90900,38500
636490,8.88562e+09,s,90900,38580
636490,8.88562e+09,s,90900,38660
636490,8.88562e+09,s,90900,38740
636490,8.88562e+09,s,90900,38820
636490,8.88562e+09,s,90900,38900
636490,8.88562e+09,s,90900,38980
636490,8.88562e+09,s,90900,39060
636490,8.88562e+09,s,90900,39140
636490,8.88562e+09,s,90900,39220
636490,8.88562e+09,s,90900,39300
636490,8.88562e+09,s,90900,39380
636490,8.88562e+09,s,90900,39460
636490,8.88562e+09,s,90900,39540
636490,8.88562e+09,s,90900,39620
636490,8.88562e+09,s,90900,39700
