,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
15945,2019-03-15T08:24:50.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 08:24:42,15/03/2019\ 08:24:35,,,,QBOX-8000-0000-0000-000000000004,SCDL-5a5f-e262-3f60-bfd1f6f5a68e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0924-7e22-2bc86a2cb316,Down,QDisk,,0.0,389386415.4,3.4,271246287.4
15977,2019-03-15T08:30:10.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 08:30:05,15/03/2019\ 08:29:58,,,,QBOX-8000-0000-0000-000000000004,SCDL-edee-f2cc-2b20-52b99b8ab2cb,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
16244,2019-03-15T09:14:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 09:14:33,15/03/2019\ 09:14:27,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-de68-8f9c-3199-8a2ff859eefb,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1014-6b9e-72d28fe49261,Down,S3,Docker,0.0,2897617613.0,4.0,2895805808.0
16249,2019-03-15T09:15:30.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 09:15:24,15/03/2019\ 09:12:05,,,,QBOX-8000-0000-0000-000000000004,SCDL-0c43-b4cc-3643-2b21d28ded60,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1012-0ee8-757b0994452c,Down,QDisk,,22221316.75,818061577.75,70.0,390041522.0
16271,2019-03-15T09:19:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 09:19:09,15/03/2019\ 09:19:07,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-a8a0-92c8-0111-a28e2b1dd571,6e717f332129e5cb7ded026022d160619d6233d4e3f9c4ad0d9078a4c1b0d0e1,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1014-6b9e-72d28fe49261,Up,S3,S3,1306.0,0.0,2.0,1306.0
16299,2019-03-15T09:23:50.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 09:23:42,15/03/2019\ 09:23:35,,,,QBOX-8000-0000-0000-000000000004,SCDL-583b-9a20-c17b-5c81791646c0,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
16362,2019-03-15T09:34:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 09:34:17,15/03/2019\ 09:34:15,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-d0c8-1c7d-b71e-a665af41e9ba,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1034-3a36-d19a77ead6fb,Down,Docker,Docker,0.0,2183366827.5,3.5,2180649120.0
16377,2019-03-15T09:36:50.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 09:36:42,15/03/2019\ 09:36:40,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-5025-bc1e-5984-59507b84ae7b,6e717f332129e5cb7ded026022d160619d6233d4e3f9c4ad0d9078a4c1b0d0e1,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1034-3a36-d19a77ead6fb,Up,S3,S3,1306.0,0.0,2.0,1306.0
16553,2019-03-15T10:06:10.000Z,QBOX-2000-0000-0000-000000000001,,15/03/2019\ 10:06:12,15/03/2019\ 10:01:24,,,,QBOX-2000-0000-0000-000000000001,SCDL-27ec-2ec7-8f53-99f61d449ef6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1101-5419-e129b677a066,Down,Docker,,2167313689.0,16053138.5,149.0,2163324604.0
16603,2019-03-15T10:14:30.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:14:30,15/03/2019\ 10:14:30,,,,QBOX-a000-0000-0000-000000000002,SCDL-a3b9-cc47-4140-a1d4a9e240d9,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1114-73d4-d2f0e290e4f0,Down,QDisk,,0.0,5811175.0,1.2,0.0
16604,2019-03-15T10:14:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:14:36,15/03/2019\ 10:14:33,,,,QBOX-a000-0000-0000-000000000002,SCDL-b133-e088-813a-86fca3e45215,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1114-7eee-f391b6f9f72c,Down,QDisk,,0.0,5811175.0,2.1666666666666665,0.0
16609,2019-03-15T10:15:30.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 10:15:29,15/03/2019\ 10:12:20,,,,QBOX-8000-0000-0000-000000000004,SCDL-1f3c-1c98-d6f7-b25f8f2b3378,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1112-4c11-174d2b07a236,Down,QDisk,,23229974.25,819033402.25,69.0,390041285.0
16616,2019-03-15T10:16:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:16:39,15/03/2019\ 10:16:39,,,,QBOX-a000-0000-0000-000000000002,SCDL-24ed-04e3-7956-04c5370d0d42,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1116-970b-1527c16b5970,Down,QDisk,,0.0,5811175.0,1.0,0.0
16617,2019-03-15T10:16:50.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:16:42,15/03/2019\ 10:16:41,,,,QBOX-a000-0000-0000-000000000002,SCDL-a61f-c740-2047-10234d16ecdc,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1116-a00a-82783e1fdb1e,Down,QDisk,,0.0,5811175.0,1.6666666666666667,0.0
16660,2019-03-15T10:24:00.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 10:23:59,15/03/2019\ 10:23:54,,,,QBOX-8000-0000-0000-000000000004,SCDL-1703-38e7-1eda-58dbf8e7e378,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
16663,2019-03-15T10:24:30.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:24:29,15/03/2019\ 10:24:28,,,,QBOX-a000-0000-0000-000000000002,SCDL-f54e-efda-2c83-626cb424ff77,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1124-7024-79a40827f70a,Down,QDisk,,0.0,5811175.0,1.0,0.0
16664,2019-03-15T10:24:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:24:35,15/03/2019\ 10:24:34,,,,QBOX-a000-0000-0000-000000000002,SCDL-e571-9cf6-f13f-a1951b5d2a12,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1124-824b-7ae457f4f54b,Down,QDisk,,0.0,5811175.0,1.6666666666666667,0.0
16676,2019-03-15T10:26:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:26:39,15/03/2019\ 10:26:38,,,,QBOX-a000-0000-0000-000000000002,SCDL-94b4-e210-5002-5de6e4af5516,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1126-9270-78c24c38fe97,Down,QDisk,,0.0,5811175.0,2.090909090909091,0.0
16712,2019-03-15T10:32:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:32:40,15/03/2019\ 10:32:38,,,,QBOX-a000-0000-0000-000000000002,SCDL-24a7-38d5-1f38-f1b60052de5a,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1132-933f-d9bf028eee7f,Down,QDisk,,0.0,5811175.0,2.1666666666666665,0.0
16738,2019-03-15T10:37:00.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:36:59,15/03/2019\ 10:36:58,,,,QBOX-a000-0000-0000-000000000002,SCDL-36e6-4008-cd73-8266f9abcb01,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1136-e2c7-3ce1b0322dd3,Down,QDisk,,0.0,5811175.0,1.5,0.0
16739,2019-03-15T10:37:10.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 10:37:02,15/03/2019\ 10:36:59,,,,QBOX-a000-0000-0000-000000000002,SCDL-bb9f-9fca-1be8-d7a82e2fe062,,QSES-0313-1157-bc8d-b89e25e647a6,Completed,QJOB-0315-1136-e71e-82f1e399778c,Down,QDisk,,0.0,5811175.0,3.0,0.0
16937,2019-03-15T11:10:10.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 11:10:01,15/03/2019\ 11:09:59,,,,QBOX-a000-0000-0000-000000000002,SCDL-3fb3-b07d-e82a-72ae5a41103d,,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-1209-e5a0-dc5c83d84b87,Down,Docker,,17591196.0,2165775631.5,5.0,2163192332.0
16972,2019-03-15T11:16:00.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 11:15:56,15/03/2019\ 11:12:16,,,,QBOX-8000-0000-0000-000000000004,SCDL-95aa-ef5f-5649-dbca2c96dfd1,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1212-3985-ebbdce7f5471,Down,QDisk,,24225681.75,820009083.75,75.25,390029785.5
16976,2019-03-15T11:16:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 11:16:38,15/03/2019\ 11:16:34,,,,QBOX-a000-0000-0000-000000000002,SCDL-2594-e63a-e8cc-45acf0d695c7,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1210-8961-144eb13f903d,Down,QDisk,,0.0,5811175.0,2.7,0.0
17025,2019-03-15T11:24:50.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 11:24:40,15/03/2019\ 11:24:34,,,,QBOX-8000-0000-0000-000000000004,SCDL-511d-6d24-739e-e4ee93823737,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
17095,2019-03-15T11:36:30.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 11:36:27,15/03/2019\ 11:36:25,,,,QBOX-a000-0000-0000-000000000002,SCDL-9978-84c6-5f3a-41f3213ff640,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1236-5eb8-660b0271ccc1,Down,QDisk,,151.6,5811018.4,1.8,151.6
17315,2019-03-15T12:13:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 12:13:09,15/03/2019\ 12:13:02,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-eb42-4700-399f-708230dc7fb0,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1313-067e-26e5a9a16978,Down,S3,Docker,606.4,1740894429.4,2.2,1737484091.2
17327,2019-03-15T12:15:10.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 12:15:07,15/03/2019\ 12:12:12,,,,QBOX-8000-0000-0000-000000000004,SCDL-5125-0f93-34af-558b13406f93,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1312-270d-9646e285db4f,Down,QDisk,,50440750.5,1244776995.5,105.5,386917881.25
17331,2019-03-15T12:15:50.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 12:15:47,15/03/2019\ 12:15:44,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-5c3b-fe10-9f49-3278c00048ad,909cf68b4204ecaffb38a6dd61e463fa0b6482425e54d92d80d44d307e471184,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1313-067e-26e5a9a16978,Up,S3,S3,32156.0,0.0,3.0,32156.0
17381,2019-03-15T12:24:10.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 12:24:01,15/03/2019\ 12:23:54,,,,QBOX-8000-0000-0000-000000000004,SCDL-07b2-a771-acd3-c3b0327764f9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
17458,2019-03-15T12:37:00.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:36:59,15/03/2019\ 12:36:58,,,,QBOX-a000-0000-0000-000000000002,SCDL-ea71-8431-4672-e4db58f62997,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1336-e3bd-93eb0864f368,Down,QDisk,,0.0,5811170.0,2.142857142857143,0.0
17459,2019-03-15T12:37:10.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:37:08,15/03/2019\ 12:37:01,,,,QBOX-a000-0000-0000-000000000002,SCDL-47ad-cc99-4ea2-7062cea70530,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1337-0294-791fcbcf703e,Down,QDisk,,0.0,5811170.0,8.2,0.0
17474,2019-03-15T12:39:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:39:38,15/03/2019\ 12:39:37,,,,QBOX-a000-0000-0000-000000000002,SCDL-a914-4a50-fc81-e8493e96c164,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1339-915c-96a4e02cbe29,Down,QDisk,,0.0,5811170.0,1.5,0.0
17475,2019-03-15T12:39:50.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:39:45,15/03/2019\ 12:39:41,,,,QBOX-a000-0000-0000-000000000002,SCDL-a9d3-f2e3-0a61-2bf65e051edc,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1339-a075-dd9852226274,Down,QDisk,,0.0,5811170.0,2.833333333333333,0.0
17528,2019-03-15T12:48:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:48:40,15/03/2019\ 12:48:38,,,,QBOX-a000-0000-0000-000000000002,SCDL-b8fd-2066-f747-fd57f088d8de,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1348-955e-21a411fe8584,Down,QDisk,,0.0,5811170.0,2.0,0.0
17529,2019-03-15T12:48:50.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:48:47,15/03/2019\ 12:48:44,,,,QBOX-a000-0000-0000-000000000002,SCDL-6ec9-4d26-efbf-7de2f52ac612,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1348-a69c-78eaa22d3a7e,Down,QDisk,,0.0,5811170.0,3.2222222222222223,0.0
17560,2019-03-15T12:54:00.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 12:54:00,15/03/2019\ 12:53:57,,,,QBOX-a000-0000-0000-000000000002,SCDL-ba66-b1fe-8075-1db87fc234eb,,QSES-0315-1209-e5a0-dc5c83d84b87,Completed,QJOB-0315-1353-d4dd-26a0826b624e,Down,QDisk,,0.0,5811170.0,2.8,0.0
17624,2019-03-15T13:04:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 13:04:32,15/03/2019\ 13:04:26,,,,QBOX-a000-0000-0000-000000000002,SCDL-d5c1-5e19-849e-ab4ea42d9a9d,,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-1404-659a-43c75dd474a5,Down,QDisk,,0.0,1469116042.0,4.0,1465492432.0
17663,2019-03-15T13:11:10.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 13:11:10,15/03/2019\ 13:11:05,,,,QBOX-a000-0000-0000-000000000002,SCDL-d5fd-dd69-1a06-3ba30a8e9664,,QSES-0315-1404-659a-43c75dd474a5,Completed,QJOB-0315-1405-58f7-5970278d442d,Down,QDisk,,0.0,5811170.0,6.2,0.0
17686,2019-03-15T13:15:00.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 13:13:06,15/03/2019\ 13:12:06,,,,QBOX-8000-0000-0000-000000000004,SCDL-8cb3-5a35-7d62-4a737918ebf9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1412-1006-2a0a106496bb,Down,QDisk,,41978116.8,1005504083.4,80.8,316579252.2
17690,2019-03-15T13:15:40.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 13:15:37,15/03/2019\ 13:15:34,,,,QBOX-a000-0000-0000-000000000002,SCDL-e2c5-1c1c-401e-4b764fe7c333,,QSES-0315-1404-659a-43c75dd474a5,Completed,QJOB-0315-1405-4a8f-32959f1927e6,Down,QDisk,,0.0,5811170.0,4.142857142857143,0.0
17742,2019-03-15T13:24:20.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 13:24:13,15/03/2019\ 13:24:06,,,,QBOX-8000-0000-0000-000000000004,SCDL-f182-9f55-0dae-6847f8497769,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
17764,2019-03-15T13:28:00.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 13:27:58,15/03/2019\ 13:27:56,,,,QBOX-a000-0000-0000-000000000002,SCDL-d016-6989-1bd1-e6a3ed775dbf,,QSES-0315-1404-659a-43c75dd474a5,Completed,QJOB-0315-1427-dc03-e7c53ed54e52,Down,QDisk,,0.0,5811170.0,2.7,0.0
17765,2019-03-15T13:28:10.000Z,QBOX-a000-0000-0000-000000000002,,15/03/2019\ 13:28:01,15/03/2019\ 13:27:57,,,,QBOX-a000-0000-0000-000000000002,SCDL-b51c-1e31-cf57-9e58f2ea0a2b,,QSES-0315-1404-659a-43c75dd474a5,Completed,QJOB-0315-1427-e013-7f378bf1179c,Down,QDisk,,0.0,5811170.0,4.0,0.0
17836,2019-03-15T13:40:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 13:39:51,15/03/2019\ 13:39:48,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-8d46-a06e-ef06-7d8b3ea65357,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1439-bda6-222c706fc90b,Down,Docker,Docker,0.0,1457514941.6666667,4.0,1453766080.0
17837,2019-03-15T13:40:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 13:40:06,15/03/2019\ 13:40:01,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-7e3d-a56e-7dde-488ab2544dce,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1440-027a-1531a6819e31,Down,S3,Docker,0.0,1740895035.8,2.6,1737483484.8
17855,2019-03-15T13:43:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 13:43:02,15/03/2019\ 13:42:59,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-5823-63c0-fbf3-20f14d858fe9,3dc7f0b8665e4cc90dcac48685662cfcd36679e28bbd3af73b07c29fdf37ba3f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1439-bda6-222c706fc90b,Up,S3,S3,32153.0,0.0,3.0,32153.0
17856,2019-03-15T13:43:20.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 13:43:17,15/03/2019\ 13:43:15,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-83f3-4e48-b861-bc15d582c80b,3dc7f0b8665e4cc90dcac48685662cfcd36679e28bbd3af73b07c29fdf37ba3f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1440-027a-1531a6819e31,Up,S3,S3,32157.0,0.0,2.0,32157.0
17863,2019-03-15T13:44:30.000Z,QBOX-4000-0000-1000-000000000002,,15/03/2019\ 13:44:37,15/03/2019\ 13:44:34,,,,QBOX-4000-0000-1000-000000000002,SCDL-0034-fecc-b051-a39ea72b469f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1444-80d3-20c85f7981eb,Down,Qfs,,0.0,108592244.66666669,3.0,108592244.66666669
17974,2019-03-15T14:03:00.000Z,QBOX-4000-0000-1000-000000000002,,15/03/2019\ 14:03:07,15/03/2019\ 14:03:00,,,,QBOX-6000-0000-0000-000000000005,SCDL-e91c-dae6-0ae3-412d25ca9b2e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-dde3-2ff183925d3f,Down,QDisk,,0.0,10423833251.0,6.571428571428571,79845113.57142857
17975,2019-03-15T14:03:10.000Z,QBOX-6000-0000-0000-000000000004,,15/03/2019\ 14:03:09,15/03/2019\ 14:02:54,,,,QBOX-4000-0000-1000-000000000002,SCDL-ef20-664c-4377-65c091453c16,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-cce2-fd1842fe397e,Down,QDisk,,1933906.666666667,14726412272.309525,8.238095238095237,74007176.80952379
17976,2019-03-15T14:03:20.000Z,QBOX-2000-0000-0000-000000000002,,15/03/2019\ 14:03:11,15/03/2019\ 14:02:59,,,,QBOX-2000-0000-0000-000000000002,SCDL-c734-f342-cdc1-c245061103ae,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-d4cc-b87554811894,Down,QDisk,,7387027.2727272725,13214895502.818182,10.636363636363637,44513722.81818182
17977,2019-03-15T14:03:30.000Z,QBOX-2000-0000-0000-000000000002,,15/03/2019\ 14:03:23,15/03/2019\ 14:03:21,,,,QBOX-2000-0000-0000-000000000004,SCDL-4acf-e8a1-5a3a-08fd0b50d6ef,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1503-406d-8dd46918d6f7,Down,Docker,,0.0,12133996699.333334,5.777777777777778,66010539.0
17978,2019-03-15T14:03:40.000Z,QBOX-2000-0000-0000-000000000004,,15/03/2019\ 14:03:35,15/03/2019\ 14:03:28,,,,QBOX-2000-0000-0000-000000000004,SCDL-6371-8a01-85a2-e342d61366d0,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1503-63d3-b935a3e4ccdf,Down,QDisk,,0.0,18150128291.0,6.25,49507904.25
17995,2019-03-15T14:06:30.000Z,QBOX-2000-0000-0000-000000000004,,15/03/2019\ 14:06:33,15/03/2019\ 14:06:27,,,,QBOX-2000-0000-0000-000000000004,SCDL-7afd-3893-ba48-c0f7697e838f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-d421-fb3239db2472,Down,QDisk,,0.0,9110651142.25,5.25,58302668.25
17996,2019-03-15T14:06:40.000Z,QBOX-2000-0000-0000-000000000002,,15/03/2019\ 14:06:39,15/03/2019\ 14:06:33,,,,QBOX-2000-0000-0000-000000000002,SCDL-cb06-d78e-dfb5-055275b3e7ef,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,7.5,46227208.5
18048,2019-03-15T14:15:20.000Z,QBOX-4000-0000-1000-000000000002,,15/03/2019\ 14:13:16,15/03/2019\ 14:12:03,,,,QBOX-4000-0000-1000-000000000002,SCDL-158f-aaf0-9ef4-8b4907927466,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1512-09d4-d6f5b364e40c,Down,Docker,,233574464.0,1426129463.0,134.5,806260192.0
18063,2019-03-15T14:17:50.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 14:17:56,15/03/2019\ 14:17:50,,,,QBOX-6000-0000-0000-000000000005,SCDL-a8bb-3d1d-2105-f28637592647,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
18076,2019-03-15T14:20:00.000Z,QBOX-4000-0000-1000-000000000001,,15/03/2019\ 14:20:05,15/03/2019\ 14:20:02,,,,QBOX-4000-0000-1000-000000000002,SCDL-6eae-d5b4-8004-5233871c2655,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,QDisk,,14082324.57142857,646306793.0,3.571428571428572,551388161.0
18077,2019-03-15T14:20:10.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 14:20:06,15/03/2019\ 14:20:03,,,,QBOX-8000-0000-0000-000000000006,SCDL-d4f5-6ed8-1512-0616f4461a08,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,Docker,,9079393.47368421,480281580.7368421,3.631578947368421,417367594.84210527
18078,2019-03-15T14:20:20.000Z,QBOX-8000-0000-0000-000000000003,,15/03/2019\ 14:20:17,15/03/2019\ 14:20:04,,,,QBOX-8000-0000-0000-000000000003,SCDL-5323-6363-7960-f160ffc416a2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,QDisk,,19042900.4,579939708.6,12.4,521807800.0
18083,2019-03-15T14:21:10.000Z,QBOX-8000-0000-0000-000000000003,,15/03/2019\ 14:20:57,15/03/2019\ 14:20:55,,,,QBOX-8000-0000-0000-000000000003,SCDL-7fae-c71d-1e4b-70ee13525356,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.0,46227208.5
18088,2019-03-15T14:22:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 14:22:00,15/03/2019\ 14:21:56,,,,QBOX-6000-0000-0000-000000000005,SCDL-19b5-d419-9d69-ffc9f8a30b5f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,Docker,,9857627.2,589124981.8,4.6,521594856.4
18089,2019-03-15T14:22:10.000Z,QBOX-6000-0000-0000-000000000004,,15/03/2019\ 14:22:05,15/03/2019\ 14:22:00,,,,QBOX-2000-0000-0000-000000000004,SCDL-b6a4-b88e-8153-97c65e6524c9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,Docker,,6721109.454545454,527804260.54545456,6.636363636363638,480525671.6363637
18091,2019-03-15T14:22:30.000Z,QBOX-2000-0000-0000-000000000003,,15/03/2019\ 14:22:24,15/03/2019\ 14:22:18,,,,QBOX-2000-0000-0000-000000000003,SCDL-5399-d4c8-89f0-b12882a671fb,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,Docker,,21752036.0,484169216.6666667,6.0,428975879.0
18093,2019-03-15T14:22:50.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 14:22:57,15/03/2019\ 14:22:53,,,,QBOX-4000-0000-1000-000000000002,SCDL-e20b-b4a5-42b2-0f111d462c28,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1520-02eb-f42a4eb85af7,Down,QDisk,,0.0,266113698.42857143,4.285714285714286,210111737.0
