,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
3667,2019-03-16T01:12:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:12:41,16/03/2019\ 01:12:34,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-5ed9-0947-433b-f27ac567c2e9,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0212-83ae-81c41035368d,Down,QDisk,S3,0.0,37899035.0,5.0,34275425.0
3669,2019-03-16T01:14:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:14:09,16/03/2019\ 01:14:05,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-0d6f-6c29-4620-7b599121dd3e,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0214-1254-993ab1929f8f,Down,S3,Docker,0.0,35183599.0,4.0,33371794.0
3670,2019-03-16T01:15:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 01:15:48,16/03/2019\ 01:14:08,,,,QBOX-4000-0000-1000-000000000005,SCDL-c56c-b7a0-4132-2749f55989fc,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0211-e9e2-8fe540b7585c,Down,QDisk,,31068376.0,950449745.8,96.8,597906838.0
3671,2019-03-16T01:16:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:16:34,16/03/2019\ 01:16:29,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-aba3-6486-cab0-0b5b5bed4170,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0216-71b7-ab89da6ef859,Down,S3,Docker,0.0,21110337.4,3.8,20023076.4
3672,2019-03-16T01:17:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,16/03/2019\ 01:17:51,16/03/2019\ 01:17:47,UserSnapshotResult,UserSnapshotResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-4f57-6659-f603-f4d0952838bf,0fe5dedbc507c6dc5feaff22a69e60705d31087e321f41d7addfe2c46d429ca0,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0217-ac33-f5652caf4249,Down,Docker,S3,222.5,16234081.5,3.5,16234304.0
3673,2019-03-16T01:18:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,16/03/2019\ 01:18:18,16/03/2019\ 01:17:49,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-cca1-b3bc-f6c5-ffbee8415ca2,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0217-b60d-c23c3f8a4a0d,Down,QDisk,Docker,0.0,23817939.13333333,11.466666666666667,22368346.8
3674,2019-03-16T01:19:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,16/03/2019\ 01:19:37,16/03/2019\ 01:19:34,UserData,UserData,Down,QBOX-4000-0000-1000-000000000005,SCDL-010f-a5dc-1c80-f5f325dbce3f,ca1482b51ff35bc66e7063fcd7563ba9fc3ab8f865cfc61d8362ae955f506418,QSES-0316-0217-b60d-c23c3f8a4a0d,Completed,QJOB-0316-0217-b9dd-c8f77c29f3e1,Down,QDisk,S3,0.0,9135663.0,23.875,8455902.375
3675,2019-03-16T01:20:00.000Z,QBOX-4000-0000-1000-000000000005,0.0,16/03/2019\ 01:20:35,16/03/2019\ 01:20:34,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-ba4f-2ed5-1177-8b505aa5e45f,0dd7ef36585633d533c0e6655eb7e6ff641e5589fced7841bbefb25f11d086a3,QSES-0316-0218-0977-85098725bd5e,Completed,QJOB-0316-0218-0be6-adeb4c511078,Up,S3,S3,89.0,21110248.4,3.6,20023165.4
3677,2019-03-16T01:22:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,16/03/2019\ 01:22:31,16/03/2019\ 01:22:26,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-3fe3-86ac-28fd-480be169b63e,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0222-6781-cc4e53eaa39d,Down,S3,S3,0.0,29427986.75,2.8125,28748504.25
3679,2019-03-16T01:24:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,16/03/2019\ 01:24:29,16/03/2019\ 01:24:24,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-92b9-47aa-9a82-420b1ece0e5c,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0224-57a8-172f4d424837,Down,QDisk,Docker,0.0,36088744.333333336,4.4444444444444455,33673004.333333336
3680,2019-03-16T01:25:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 01:25:29,16/03/2019\ 01:25:26,,,,QBOX-4000-0000-1000-000000000005,SCDL-f2ed-a4b8-9df1-fecf9dc41390,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0225-5f53-86c14c91f38b,Down,Docker,,0.0,32468163.0,3.0,32468163.0
3681,2019-03-16T01:26:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:26:39,16/03/2019\ 01:26:32,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-83a5-533b-5680-46418edc54d5,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0226-7eef-673f75d9a939,Down,S3,Docker,0.0,35183599.0,5.0,33371794.0
3682,2019-03-16T01:27:00.000Z,QBOX-2000-0000-0000-000000000001,-1.0,16/03/2019\ 01:27:49,16/03/2019\ 01:27:44,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-2ce1-1270-cca1-ae918d3e62e9,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0227-ad8b-63eff37e0d3b,Down,Docker,Docker,0.0,982113221.8888887,4.222222222222221,980301318.0
3684,2019-03-16T01:29:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:29:07,16/03/2019\ 01:29:04,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-1190-c915-948e-fe7e83c491ab,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0229-1006-40fb3729e21f,Down,Docker,Docker,0.0,1746693551.0,3.6,1744519296.0
3685,2019-03-16T01:30:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,16/03/2019\ 01:30:38,16/03/2019\ 01:30:32,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-1a92-7d72-ff74-aaeda95a55f4,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0230-7caa-5e9a69a4c8b0,Down,S3,S3,0.0,35726686.2,3.4,33552520.2
3686,2019-03-16T01:31:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,16/03/2019\ 01:31:34,16/03/2019\ 01:31:27,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000003,SCDL-5917-8114-8f9a-2f33f51a7a48,8418eb4264bd53468eabf7f595e3d99d80e6600c79235ed8658811f0663b97a2,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0231-6abe-399cc9ce0a72,Down,QDisk,S3,178.0,881469625.2,4.8,879295637.2
3687,2019-03-16T01:32:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:32:18,16/03/2019\ 01:32:13,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-1984-0434-217c-5f265beb282e,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0231-c628-e80634f90d7d,Down,Docker,Docker,0.0,487003946.68421054,3.8947368421052633,485287499.84210527
3688,2019-03-16T01:33:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 01:33:31,16/03/2019\ 01:33:27,,,,QBOX-4000-0000-1000-000000000005,SCDL-f797-5857-d783-b8ee06cdb90a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0233-6265-e6d2f4fc0fb3,Down,Docker,,0.0,32468163.0,3.7142857142857135,32468163.0
3689,2019-03-16T01:34:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:34:22,16/03/2019\ 01:34:18,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-f8c7-734b-8200-210003dfc63f,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0316-0231-6abe-399cc9ce0a72,Completed,QJOB-0316-0231-cab6-ecb7aa4650a5,Down,S3,S3,59.0,2111724.94,2.74,2002366.64
3690,2019-03-16T01:35:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,16/03/2019\ 01:35:52,16/03/2019\ 01:35:51,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-82fd-0d5e-c7d1-3174ae23e62f,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0231-6abe-399cc9ce0a72,Down,Docker,Docker,0.0,1466687349.6666667,3.583333333333333,1464422593.4166667
3691,2019-03-16T01:36:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 01:36:26,16/03/2019\ 01:36:21,,,,QBOX-4000-0000-1000-000000000005,SCDL-972d-e92c-195b-a906cd44fd9b,,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0236-4d91-fd1fb3c5d56a,Down,Docker,,0.0,32468163.0,5.0,32468163.0
3692,2019-03-16T01:37:00.000Z,QBOX-4000-0000-1000-000000000003,,16/03/2019\ 01:37:26,16/03/2019\ 01:37:21,,,,QBOX-4000-0000-1000-000000000003,SCDL-6ab4-c434-4aaf-321a8dfa8fdd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0231-c628-e80634f90d7d,Down,QDisk,,0.0,35183599.0,3.0,33371794.0
3693,2019-03-16T01:38:00.000Z,QBOX-4000-0000-1000-000000000003,0.0,16/03/2019\ 01:38:32,16/03/2019\ 01:38:29,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-20b8-074a-d68c-0edcbf90a97c,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0316-0231-6abe-399cc9ce0a72,Completed,QJOB-0316-0232-1959-e386766cf71f,Up,S3,S3,7.303370786516854,9488317.483146068,2.5393258426966288,8999142.764044944
3694,2019-03-16T01:39:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,16/03/2019\ 01:39:51,16/03/2019\ 01:39:48,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-dba4-56e6-4936-62bac9857c3f,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,QSES-0316-0238-21b7-3fe41e0e1260,Completed,QJOB-0316-0238-2376-e289884413b1,Down,QDisk,S3,0.0,883320495.4666668,4.0,881146311.1333332
3695,2019-03-16T01:40:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,16/03/2019\ 01:40:48,16/03/2019\ 01:40:45,Docker,Basesystem,Down,QBOX-2000-0000-0000-000000000001,SCDL-574f-be06-55a6-c18e70926501,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0240-ab78-12b6c778b4ee,Down,Docker,S3,0.0,810190986.4545455,4.0,808214461.9090909
3696,2019-03-16T01:41:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:41:43,16/03/2019\ 01:41:41,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-0460-8c56-8dd7-de6f30556be1,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0231-6abe-399cc9ce0a72,Down,Docker,Docker,0.0,989328270.3333334,3.0,987516465.3333334
3697,2019-03-16T01:42:00.000Z,QBOX-6000-0000-0000-000000000004,,16/03/2019\ 01:42:01,16/03/2019\ 01:41:56,,,,QBOX-6000-0000-0000-000000000004,SCDL-9ff8-eb7b-5e50-2fc595216aa1,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
3698,2019-03-16T01:43:00.000Z,QBOX-6000-0000-0000-000000000001,-1.0,16/03/2019\ 01:43:49,16/03/2019\ 01:43:47,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-b073-cdff-ed3c-e17e3e5d2bf2,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0243-b0d1-5ae8fd1981f2,Down,Docker,S3,0.0,4057294242.222223,11.74074074074074,4056285838.3333335
3699,2019-03-16T01:44:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,16/03/2019\ 01:44:24,16/03/2019\ 01:44:17,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-586b-83be-2312-67eee78b62c0,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0244-43db-e49cab16b141,Down,S3,Docker,69.44444444444444,13068200.277777778,5.222222222222221,12502178.444444446
3700,2019-03-16T01:45:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:45:34,16/03/2019\ 01:45:27,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-3534-c3e9-2551-297215bc9e57,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0244-43db-e49cab16b141,Down,QDisk,S3,0.0,35523028.5,4.75,33484747.875
3701,2019-03-16T01:46:00.000Z,QBOX-2000-0000-0000-000000000003,-1.0,16/03/2019\ 01:46:34,16/03/2019\ 01:46:27,UserData,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-d5f5-0841-4b70-743565edf846,e8275bdde36099aa06213cc0f3aa2b64ce9ce51463a5354f6833d9bbb05de7af,00000000-0000-0000-0000-000000000000,Completed,QSES-0316-0246-33c7-2a3acb644db9,Down,S3,S3,245372309.74285716,29677745.085714284,22.485714285714284,272565287.4
3702,2019-03-16T01:47:00.000Z,QBOX-6000-0000-0000-000000000001,0.0,16/03/2019\ 01:47:52,16/03/2019\ 01:47:49,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-5588-9f34-dd42-d491323d936a,fb89f620c5cf75c26be60ac52968c18354944bd965de73861600a7f6d45e5d23,QSES-0316-0246-33c7-2a3acb644db9,Completed,QJOB-0316-0246-3564-5e8eb7b2ae7a,Up,S3,S3,27.5,24296330.0,4.0,23113669.75
3703,2019-03-16T01:48:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,16/03/2019\ 01:48:23,16/03/2019\ 01:48:21,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-1e07-874f-1e34-3cf78effb93c,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,QSES-0316-0246-5821-58a44b1d619f,Completed,QJOB-0316-0246-5a80-dc90785625a9,Down,QDisk,Docker,0.0,3315157247.5454545,8.727272727272727,3313673293.681818
3704,2019-03-16T01:49:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,16/03/2019\ 01:49:47,16/03/2019\ 01:49:42,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000003,SCDL-7d32-5c0d-23a8-1998e4632d95,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0249-a148-8f99eba187f6,Down,QDisk,S3,52.352941176470594,2174326772.7058825,4.352941176470588,42124366.176470585
3706,2019-03-16T01:51:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,16/03/2019\ 01:51:51,16/03/2019\ 01:50:32,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-8d0a-356b-b99e-61996a69773e,d402d309e7b7763af59734abb50f6ff6b183a9c2505d451e6fb09a5bd83e2dd8,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1846-4f19-7a620cf5ebc7,Down,QDisk,QDisk,15.714285714285715,5217746899.714286,13.857142857142858,5217744570.285714
3707,2019-03-16T01:52:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:52:07,16/03/2019\ 01:52:03,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-0668-df35-2b03-998b04683b92,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0252-0a39-2bb642735057,Down,Docker,Docker,0.0,36541317.0,5.5,33823609.5
3708,2019-03-16T01:53:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 01:53:22,16/03/2019\ 01:53:15,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-d589-e1f2-6db3-43f3507e65d5,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0253-3ad4-d38bd59184ba,Down,S3,S3,0.0,37899035.0,6.0,34275425.0
3710,2019-03-16T01:55:00.000Z,QBOX-2000-0000-0000-000000000001,,16/03/2019\ 01:55:44,16/03/2019\ 01:55:38,,,,QBOX-2000-0000-0000-000000000001,SCDL-4d5a-edcb-afb8-515a5b24ce21,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
3716,2019-03-16T02:01:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:01:33,16/03/2019\ 02:01:30,,,,QBOX-4000-0000-1000-000000000005,SCDL-ff0e-4031-5e8d-5c245d12cf3a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0301-71c4-db9cb9e783a7,Down,Docker,,0.0,32468163.0,3.0,32468163.0
3718,2019-03-16T02:03:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:02:57,16/03/2019\ 02:02:54,,,,QBOX-4000-0000-1000-000000000005,SCDL-f293-4086-10d8-8b7716133529,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0302-ca51-e1184fe4cf81,Down,Docker,,0.0,32468163.0,3.0,32468163.0
3719,2019-03-16T02:04:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:04:24,16/03/2019\ 02:04:20,,,,QBOX-4000-0000-1000-000000000005,SCDL-c28f-692b-b925-9fe5798baeb5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0304-4c23-9998491f2d80,Down,QDisk,,0.0,21645590.33333333,3.0,21645442.0
3720,2019-03-16T02:05:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:05:43,16/03/2019\ 02:04:57,,,,QBOX-4000-0000-1000-000000000005,SCDL-a693-d7e1-5e83-2fc6c1456240,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0304-dc71-4d8d9ad715d8,Down,Docker,,1265428720.0,0.0,46.0,1265428720.0
3721,2019-03-16T02:06:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:06:01,16/03/2019\ 02:05:58,,,,QBOX-4000-0000-1000-000000000005,SCDL-f930-d77c-69ee-32c31374f207,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0305-d33d-7609be1499ff,Down,Docker,,0.0,72347012.33333333,3.4444444444444446,72347012.33333333
3722,2019-03-16T02:07:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:07:46,16/03/2019\ 02:07:34,,,,QBOX-4000-0000-1000-000000000005,SCDL-c085-9e46-6cc6-1f34a1894e23,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0307-7e5a-fb8a4fb2b4d5,Down,QDisk,,34736846.666666664,0.0,4.0,34736846.666666664
3724,2019-03-16T02:09:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:09:26,16/03/2019\ 02:09:23,,,,QBOX-4000-0000-1000-000000000005,SCDL-b246-ccc3-8538-636fc20e86e1,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0309-571f-920e619ae93b,Down,Docker,,0.0,657662944.5,3.0,652984384.5
3729,2019-03-16T02:14:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:14:32,16/03/2019\ 02:14:28,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-6a67-ac0a-3f56-da28af5cf00b,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0314-6f0d-95b48da7d75c,Down,Docker,Docker,0.0,36541317.0,5.5,33823609.5
3730,2019-03-16T02:15:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:15:47,16/03/2019\ 02:15:45,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-4a49-45aa-4f85-e0edd73e5bba,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0315-b137-416b9df8c921,Down,Docker,S3,0.0,27173249.423076924,5.0769230769230775,24873650.76923077
3731,2019-03-16T02:16:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:15:59,16/03/2019\ 02:14:23,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-45bc-bec7-6283-29b500fac46a,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0314-568f-50a3b81df110,Down,Docker,Docker,6688002.444444444,559317724.8888887,68.22222222222223,350731502.0
3732,2019-03-16T02:17:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:17:48,16/03/2019\ 02:17:46,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-9ba6-7263-2a10-ce4060018896,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0317-b340-6f36bcaad392,Down,Docker,Docker,0.0,31397657.13333333,3.2,29223431.8
3734,2019-03-16T02:19:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:19:36,16/03/2019\ 02:19:28,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-1d4c-a1d3-ad3e-a77a26fb3977,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0319-6ac4-4517f6668a08,Down,QDisk,Docker,38.69565217391305,41957682.56521739,5.173913043478262,39594458.65217392
3735,2019-03-16T02:20:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:20:33,16/03/2019\ 02:20:29,,,,QBOX-4000-0000-1000-000000000005,SCDL-7ac0-a181-dc5e-04cdf0aeb9d5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0320-6910-66b9e9f64596,Down,Docker,,0.0,73549081.33333333,3.6666666666666665,73549081.33333333
3736,2019-03-16T02:21:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:21:38,16/03/2019\ 02:21:32,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-2480-1936-9657-dc6ddf7d7d7f,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0319-5c04-9c50320bcedb,Down,S3,S3,0.0,77963930.33333333,5.0,74340320.33333333
3737,2019-03-16T02:22:00.000Z,QBOX-4000-0000-1000-000000000005,,16/03/2019\ 02:22:48,16/03/2019\ 02:22:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-cff1-50ba-8cf2-8087602068ba,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0322-a943-b76946461660,Down,Docker,,0.0,31661359.0,3.0,31661359.0
3738,2019-03-16T02:23:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:23:03,16/03/2019\ 02:22:56,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-79e1-4184-5cde-1b39bc78a059,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0322-da36-b9f2055c307c,Down,S3,S3,0.0,37630100.333333336,6.0,34006490.333333336
3739,2019-03-16T02:24:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,16/03/2019\ 02:24:28,16/03/2019\ 02:24:26,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-dce2-dacc-a239-edf51b99bcf1,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0324-5e99-294601211e54,Down,QDisk,Docker,2.4285714285714284,475561313.35714287,2.2857142857142856,471442999.35714287
3740,2019-03-16T02:25:00.000Z,QBOX-9000-0000-0000-000000000005,115.0,16/03/2019\ 02:25:45,16/03/2019\ 02:25:44,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-2c2a-5728-4c04-8d7cda61f796,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0324-478a-936a0df02cbe,Up,S3,S3,947942.0,0.0,1.0,291029.0
3741,2019-03-16T02:26:00.000Z,QBOX-4000-0000-1000-000000000005,119.0,16/03/2019\ 02:26:51,16/03/2019\ 02:26:51,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-8e63-a9d7-836a-8d89d4241571,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0316-0324-478a-936a0df02cbe,Up,S3,S3,189634.6,277681704.6,3.0,276652852.6
