time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
2019-03-18T00:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:26:00.000Z,QBOX-4000-0000-1000-000000000001,,18/03/2019\ 00:26:48,18/03/2019\ 00:26:46,,,,QBOX-4000-0000-1000-000000000001,SCDL-eeda-f6e7-6ea8-24e5b22ddb5d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-b559-a160253c5931,Down,Docker,,0,18180687813.5,5,81426280.5
2019-03-18T00:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T00:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T01:00:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:00:26,18/03/2019\ 01:00:21,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-5de1-c9ad-fa07-4bd243b3b79e,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0200-4dae-a6318e83fb2d,Down,Docker,S3,0,35726686.2,4.4,33552520.2
2019-03-18T01:01:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:01:50,18/03/2019\ 01:01:46,,,,QBOX-4000-0000-1000-000000000005,SCDL-711b-07a6-f323-456e0799ad46,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0201-ad4c-14cce3bdef79,Down,Docker,,0,32468163,4,32468163
2019-03-18T01:02:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:01:54,18/03/2019\ 01:01:50,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-9f3b-1e06-e9d7-69fa87857311,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0201-c560-51c0ed00d41b,Down,Docker,Docker,0,36541317,5.5,33823609.5
2019-03-18T01:03:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:03:24,18/03/2019\ 01:03:21,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-46c6-bd98-e6a6-8bff5acadfb5,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0203-53e3-bdedfdfb4d55,Down,Docker,Docker,0,17252592.5,2.875,16572943.125
2019-03-18T01:04:00.000Z,QBOX-9000-0000-0000-000000000005,0,18/03/2019\ 01:04:54,18/03/2019\ 01:04:51,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-9152-9c2a-2f36-e3e565e77c30,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0204-b66b-8c4d248b3cbf,Down,Docker,S3,89,58840696.3,3.2,58840785.3
2019-03-18T01:05:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:05:13,18/03/2019\ 01:05:08,Docker,Docker,Down,QBOX-6000-0000-0000-000000000005,SCDL-bb02-6bcd-b37e-ef0a316d8dc5,2ecfbc884639742c7288475798004285cb77ac23c463541604bc6f5edac82fb6,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,Docker,6459218.428571428,50473787.47619048,4.761904761904762,54670638.71428572
2019-03-18T01:06:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:06:36,18/03/2019\ 01:06:33,,,,QBOX-4000-0000-1000-000000000005,SCDL-e87c-ef29-bf81-7acd6e2262d2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0206-7949-9bbbbe2416c1,Down,Docker,,0,31661359,3,31661359
2019-03-18T01:07:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:07:17,18/03/2019\ 01:07:11,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-65e6-95f0-2b5e-8da924585fa7,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0205-08b6-7243380a009f,Down,S3,S3,0,45203544,5,41579934
2019-03-18T01:08:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:08:13,18/03/2019\ 01:08:10,,,,QBOX-4000-0000-1000-000000000005,SCDL-dff9-ed4b-4e12-7f37fa4e9eec,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0208-26f3-65466096d34c,Down,QDisk,,0,441561003,3,435322923
2019-03-18T01:09:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:08:54,18/03/2019\ 01:08:47,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-3bf0-0a2b-b225-cfe3ce328bdc,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0208-b7a2-5b87d057a251,Down,S3,S3,0,37630100.333333336,5.666666666666667,34006490.333333336
2019-03-18T01:10:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:10:27,18/03/2019\ 01:10:26,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-b742-95c5-726e-77c4f92f7615,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0210-66f8-f531b4aeb28f,Down,Docker,Docker,2.6153846153846154,317904415.84615386,2.8461538461538463,314490756.53846157
2019-03-18T01:11:00.000Z,QBOX-9000-0000-0000-000000000005,116,18/03/2019\ 01:11:46,18/03/2019\ 01:11:43,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-0c8f-a45c-d27c-6843f5a1bb3c,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0210-66f8-f531b4aeb28f,Up,S3,S3,947777,0,3,290721
2019-03-18T01:12:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:12:46,18/03/2019\ 01:12:41,UserData,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-66d0-5842-0070-614341c36092,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0210-66f8-f531b4aeb28f,Down,S3,S3,315921.3333333333,232759138.5,2.6666666666666665,231044283.83333334
2019-03-18T01:13:00.000Z,QBOX-9000-0000-0000-000000000005,117,18/03/2019\ 01:13:01,18/03/2019\ 01:13:00,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-4415-bd90-0dae-46311acfae45,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0210-66f8-f531b4aeb28f,Up,S3,S3,631989.3333333334,10822721,21,11016676.333333334
2019-03-18T01:14:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:11:52,18/03/2019\ 01:11:45,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-bcc9-fc09-e47d-a6fec21b3c48,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0211-ab07-05f26af9999c,Down,Docker,Docker,26065232.833333332,624755909.5,35.25,265095366.66666666
2019-03-18T01:15:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:15:34,18/03/2019\ 01:15:30,,,,QBOX-4000-0000-1000-000000000005,SCDL-30aa-5827-34bd-f03b0203ee39,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0215-721b-8f5422ff3531,Down,QDisk,,0,10823017.666666666,2,10822721
2019-03-18T01:16:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:16:12,18/03/2019\ 01:16:07,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-6ef7-5b2c-cdaf-900049cc4262,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0216-19a6-9b7ff3009a41,Down,Docker,Docker,0,36541317,5,33823609.5
2019-03-18T01:17:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:17:31,18/03/2019\ 01:17:28,,,,QBOX-4000-0000-1000-000000000005,SCDL-9661-e558-4901-5c095830374e,,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0217-66e5-93e3d541a989,Down,Docker,,0,32468163,3,32468163
2019-03-18T01:18:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:18:46,18/03/2019\ 01:18:41,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-8368-56e2-1239-2b7d4d31482e,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0218-a06a-8ef2a3586dce,Down,Docker,Docker,0,21402293.545454547,9.363636363636363,20908003.09090909
2019-03-18T01:19:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:19:29,18/03/2019\ 01:19:28,,,,QBOX-4000-0000-1000-000000000005,SCDL-9eec-51c1-5470-5ef8b679de85,,QSES-0318-0217-7290-cd576cc9319a,Completed,QJOB-0318-0217-75ae-86d23c6c0c95,Down,QDisk,,0,445,1,0
2019-03-18T01:20:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:20:38,18/03/2019\ 01:20:34,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-7c7d-37e0-3561-cc23b65024e9,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0220-858a-052255809d64,Down,Docker,Docker,111.25,26387699.25,4.25,25028956.75
2019-03-18T01:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T01:22:00.000Z,QBOX-9000-0000-0000-000000000005,0,18/03/2019\ 01:22:09,18/03/2019\ 01:22:07,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-84ef-59c2-c45c-9fedb8710a6c,80931138f5783ea03ed2d0c00ccdfff83ad1e3a3385b41bc316c2bf9ed96a830,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0222-12e4-8bd140f5caef,Down,Docker,S3,37.083333333333336,24016663.333333332,13.208333333333334,23337180.833333332
2019-03-18T01:23:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:23:39,18/03/2019\ 01:23:37,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-48fd-1f8d-bd55-b17984438df6,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0223-92fc-49ceaf074d7c,Down,Docker,Docker,148.33333333333334,17591873.666666668,2.5,16686045.333333334
2019-03-18T01:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T01:25:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:25:55,18/03/2019\ 01:25:49,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-c766-8e2b-622f-9d9f955f112c,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0225-bcaf-a20c9b6ce9a7,Down,QDisk,Docker,0,35959437.85714286,4,33629974.28571428
2019-03-18T01:26:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:26:34,18/03/2019\ 01:26:27,Docker,Docker,Down,QBOX-2000-0000-0000-000000000004,SCDL-5edf-68a3-6bc0-055c886b303d,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0226-653c-13a403d5faf2,Down,QDisk,Docker,0,461845016.5,4.2,459670806
2019-03-18T01:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T01:28:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:27:56,18/03/2019\ 01:27:52,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-56b9-603b-75ba-d341adb3f885,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0227-cb4b-43aa4b25f4f1,Down,S3,S3,0,37899035,4,34275425
2019-03-18T01:29:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:29:18,18/03/2019\ 01:29:15,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-b305-c386-dfd3-c11448783940,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0229-37db-13e21e86ee99,Down,Docker,Docker,0,36541317,4.5,33823609.5
2019-03-18T01:30:00.000Z,QBOX-2000-0000-0000-000000000004,-1,18/03/2019\ 01:30:37,18/03/2019\ 01:30:30,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-da3b-85da-f633-b6be145121c1,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0230-76e9-c300b530f709,Down,S3,Docker,0,572229406.125,5.375,570191125.5
2019-03-18T01:31:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:31:01,18/03/2019\ 01:30:55,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-2ae2-f591-ac6b-c69864e5098a,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0230-d6a9-a8a56e7a0b7c,Down,S3,Docker,0,1738570745.8,3.6,1737483484.8
2019-03-18T01:32:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:32:04,18/03/2019\ 01:31:58,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-6d25-67d1-151e-484112c6edf7,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0231-e256-0b9aeed5ee20,Down,S3,Docker,0,34504740,4,33145886.25
2019-03-18T01:33:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:33:38,18/03/2019\ 01:33:35,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-ad69-201b-fb42-b9f835c9b12e,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0233-81c3-8b4206323341,Down,Docker,Docker,49.44444444444444,984815551.3333334,3.7222222222222223,983607730.7777778
2019-03-18T01:34:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:34:17,18/03/2019\ 01:34:10,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-7756-1de2-111d-80087ad04b32,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0231-e3d1-2a1073f989bd,Down,S3,S3,0,37899035,6,34275425
2019-03-18T01:35:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:35:12,18/03/2019\ 01:35:08,,,,QBOX-4000-0000-1000-000000000005,SCDL-402c-1681-93f5-410092077965,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0235-18e6-a4c8ee989c82,Down,Docker,,0,32468163,4,32468163
2019-03-18T01:36:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:36:42,18/03/2019\ 01:36:38,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-89c3-3d92-c5ed-5c7ec09d0d8f,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0236-913e-15e8e1172651,Down,Docker,Docker,55.55555555555556,14976650.622222222,3.022222222222222,14130529.955555556
2019-03-18T01:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-18T01:38:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:38:50,18/03/2019\ 01:38:47,UserData,UserData,Down,QBOX-4000-0000-1000-000000000003,SCDL-c339-0bcf-fd23-8529b8f1d74d,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0318-0233-337e-a8bf0580b9ca,Completed,QJOB-0318-0233-770f-013f43529f3d,Down,QDisk,S3,2.380952380952381,8892134.857142856,2.7142857142857144,8632659.023809524
2019-03-18T01:39:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:39:52,18/03/2019\ 01:39:51,UserData,UserData,Down,QBOX-4000-0000-1000-000000000005,SCDL-ee40-3979-918c-2b8fce7a9790,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0318-0238-5a99-7564bf01d1c7,Completed,QJOB-0318-0238-5dda-30de771f5ca4,Down,QDisk,S3,0,1026.25,2.4166666666666665,0
2019-03-18T01:40:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:40:29,18/03/2019\ 01:40:24,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-1cdd-90e6-94bf-0d7fe955d865,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0240-5ca5-215a26b3dd0e,Down,QDisk,S3,0,24613028.375,3.375,23084300.71875
2019-03-18T01:41:00.000Z,QBOX-9000-0000-0000-000000000005,0,18/03/2019\ 01:41:53,18/03/2019\ 01:41:51,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-0c5e-3fc2-e6ef-6d3cd4dc4690,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0241-c05d-4e09619c07fe,Down,Docker,S3,3.75,223615032.6,3.25,223070684.85
2019-03-18T01:42:00.000Z,QBOX-4000-0000-1000-000000000003,-1,18/03/2019\ 01:42:31,18/03/2019\ 01:42:26,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-b0c1-55ca-2125-e83187c57f30,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0240-2027-17523ed013c1,Down,S3,QDisk,0,598698547.4,3.8,596886735.0666667
2019-03-18T01:43:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:43:35,18/03/2019\ 01:43:28,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-a468-dbec-e8d8-96da82e09a80,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0318-0243-69d6-770fbae116e0,Down,QDisk,S3,0,20746806.611111112,5.055555555555555,20142865.5
2019-03-18T01:44:00.000Z,QBOX-4000-0000-1000-000000000005,-1,18/03/2019\ 01:44:55,18/03/2019\ 01:44:51,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-2fb1-49ea-7f5d-36e6b372b536,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,QSES-0318-0233-337e-a8bf0580b9ca,Completed,QJOB-0318-0233-af89-c0315fb76a61,Down,QDisk,Docker,6.666666666666667,8365523.939393939,3.1818181818181817,8035382.242424242
2019-03-18T01:45:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:45:57,18/03/2019\ 01:45:56,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-4ac5-6fa7-c1dc-c8d5b4a80ee1,c6e4d0969f5f77e17977068bdb54e7d3a934f914374c00bdb84c06441b9bc5c2,QSES-0318-0240-0a33-45aa4fa6c2c6,Completed,QJOB-0318-0240-0be3-2e6052d903d8,Down,QDisk,QDisk,0,26158173.222222224,3.5555555555555554,25554226
2019-03-18T01:46:00.000Z,QBOX-9000-0000-0000-000000000005,0,18/03/2019\ 01:46:54,18/03/2019\ 01:46:52,UserResult,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-3acf-5cd8-2ff0-2729e8fa8b13,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0246-c765-3236ea85aa4a,Down,Docker,S3,16.5,447228456.2,2.7,446141409.1
2019-03-18T01:47:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:47:56,18/03/2019\ 01:47:53,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-5827-92f7-7fda-8ced7430ad0b,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,QSES-0318-0233-337e-a8bf0580b9ca,Completed,QJOB-0318-0233-c8f3-1aeaa6d827a4,Down,QDisk,S3,0,4549256.2,3.56,4113051
2019-03-18T01:48:00.000Z,QBOX-4000-0000-1000-000000000003,,18/03/2019\ 01:48:29,18/03/2019\ 01:48:24,,,,QBOX-4000-0000-1000-000000000003,SCDL-11ca-9dfb-850a-bc415b38b64a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0248-5ea0-9fbd8336a42f,Down,QDisk,,0,8119697.047619048,4.190476190476191,7859605.142857143
2019-03-18T01:49:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:49:50,18/03/2019\ 01:49:48,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-05dc-fddf-78f3-b8463502fd82,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0249-b85d-ae05a3ee8e63,Down,Docker,Docker,11.25,3655007.95,2.55,3382372.2
2019-03-18T01:50:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:50:07,18/03/2019\ 01:50:04,,,,QBOX-4000-0000-1000-000000000005,SCDL-d6db-9c2b-0e65-a2ad7fad48dc,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0250-09cf-7eeab1e37de0,Down,Docker,,0,67823459.81818181,2.6363636363636362,67823459.81818181
2019-03-18T01:51:00.000Z,QBOX-4000-0000-1000-000000000006,-1,18/03/2019\ 01:51:30,18/03/2019\ 01:51:24,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-ed25-6fcb-1b8b-f24f1d219af1,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0251-5cd6-9714aa4821dc,Down,S3,Docker,0,36541317,4.5,33823609.5
2019-03-18T01:52:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:52:22,18/03/2019\ 01:52:18,,,,QBOX-4000-0000-1000-000000000005,SCDL-ba6b-36b9-59bc-00c48475e369,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0252-40ec-974b1f7dcade,Down,Docker,,0,52014309,2.5,51923348
2019-03-18T01:53:00.000Z,QBOX-9000-0000-0000-000000000005,-1,18/03/2019\ 01:53:46,18/03/2019\ 01:53:41,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-e7b8-5f12-b47a-c2b50582fb15,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0253-a118-739bc179c0e1,Down,Docker,Docker,0,21110337.4,3.8,20023076.4
2019-03-18T01:54:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:54:02,18/03/2019\ 01:53:58,,,,QBOX-4000-0000-1000-000000000005,SCDL-5aa7-fd8f-0ebf-889cdd3e9e23,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0253-de11-788cc69909cc,Down,QDisk,,0,873764886,3,870645846
