,actually_transferred_size,direction,id,node,profile,res,size,subtime,time_taken,type,job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,ratio_minus_1
568,432058.0,Up,568,QBOX-2000-0000-0000-000000000004,568_profile,1,305761.0,51522.0,4.0,S3,568,ec5494,51522.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51522.000045,0.027282,51522.027326999996,4.5e-05,0.027326999999999997,1.00165,1690 1707,0.0,,145.61681694890405
571,432058.0,Up,571,QBOX-5000-0000-0000-000000000005,571_profile,1,305761.0,51526.0,3.0,S3,571,ec5494,51526.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51526.000060000006,0.027282,51526.027342,5.9999999999999995e-05,0.027342,1.0022,1698 1707,0.0,,108.96261271167802
572,432058.0,Up,572,QBOX-4000-0000-1000-000000000005,572_profile,1,305761.0,51529.0,2.0,S3,572,ec5494,51529.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51529.000045,0.013456000000000001,51529.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,147.63258026159335
573,432058.0,Up,573,QBOX-4000-0000-1000-000000000005,573_profile,1,305761.0,51530.0,4.0,S3,573,ec5494,51530.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51530.000045,0.013456000000000001,51530.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,296.26516052318664
574,432058.0,Up,574,QBOX-4000-0000-1000-000000000002,574_profile,1,305761.0,51529.0,4.0,S3,574,ec5494,51529.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51529.000060000006,0.013456000000000001,51529.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,296.26516052318664
575,432058.0,Up,575,QBOX-4000-0000-1000-000000000002,575_profile,1,305761.0,51530.0,3.0,S3,575,ec5494,51530.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51530.000060000006,0.013456000000000001,51530.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,221.94887039238998
576,432058.0,Up,576,QBOX-4000-0000-1000-000000000002,576_profile,1,305761.0,51537.0,2.0,S3,576,ec5494,51537.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51537.000045,0.013456000000000001,51537.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,147.63258026159335
577,432058.0,Up,577,QBOX-4000-0000-1000-000000000002,577_profile,1,305761.0,51537.0,5.0,S3,577,ec5494,51537.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51537.000060000006,0.013456000000000001,51537.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,370.5814506539833
583,432058.0,Up,583,QBOX-5000-0000-0000-000000000005,583_profile,1,305761.0,51539.0,5.0,S3,583,ec5494,51539.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51539.000075,0.027282,51539.027357,7.5e-05,0.027357,1.002749,1698 1707,0.0,,182.27102118613007
584,432058.0,Up,584,QBOX-4000-0000-1000-000000000005,584_profile,1,305761.0,51537.0,3.0,S3,584,ec5494,51537.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51537.000089999994,0.013456000000000001,51537.013545999995,9e-05,0.013546,1.006689,1695 1707,0.0,,221.94887039238998
585,432058.0,Up,585,QBOX-4000-0000-1000-000000000005,585_profile,1,305761.0,51541.0,5.0,S3,585,ec5494,51541.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51541.000045,0.013456000000000001,51541.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,370.5814506539833
586,432058.0,Up,586,QBOX-4000-0000-1000-000000000002,586_profile,1,305761.0,51537.0,8.0,S3,586,ec5494,51537.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51537.000105,0.013456000000000001,51537.013561,0.000105,0.013561000000000002,1.0078040000000001,1692 1707,0.0,,593.5303210463734
587,432058.0,Up,587,QBOX-4000-0000-1000-000000000002,587_profile,1,305761.0,51538.0,7.0,S3,587,ec5494,51538.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51538.000045,0.013456000000000001,51538.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,519.2140309155767
588,432058.0,Up,588,QBOX-4000-0000-1000-000000000002,588_profile,1,305761.0,51539.0,6.0,S3,588,ec5494,51539.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51539.000089999994,0.013456000000000001,51539.013545999995,9e-05,0.013546,1.006689,1692 1707,0.0,,444.89774078478
589,432058.0,Up,589,QBOX-4000-0000-1000-000000000002,589_profile,1,305761.0,51544.0,4.0,S3,589,ec5494,51544.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51544.000045,0.013456000000000001,51544.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,296.26516052318664
590,432058.0,Up,590,QBOX-4000-0000-1000-000000000002,590_profile,1,305761.0,51545.0,3.0,S3,590,ec5494,51545.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51545.000045,0.013456000000000001,51545.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,221.94887039238998
591,432058.0,Up,591,QBOX-2000-0000-0000-000000000002,591_profile,1,305761.0,51543.0,3.0,S3,591,ec5494,51543.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51543.000045,0.027282,51543.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,108.96261271167802
592,432058.0,Up,592,QBOX-2000-0000-0000-000000000001,592_profile,1,305761.0,51547.0,3.0,S3,592,ec5494,51547.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51547.000045,0.027282,51547.027326999996,4.5e-05,0.027326999999999997,1.00165,1687 1707,0.0,,108.96261271167802
595,432058.0,Up,595,QBOX-5000-0000-0000-000000000005,595_profile,1,305761.0,51540.0,7.0,S3,595,ec5494,51540.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51540.000045,0.027282,51540.027326999996,4.5e-05,0.027326999999999997,1.00165,1698 1707,0.0,,255.57942966058206
596,432058.0,Up,596,QBOX-5000-0000-0000-000000000005,596_profile,1,305761.0,51541.0,6.0,S3,596,ec5494,51541.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51541.000060000006,0.027282,51541.027342,5.9999999999999995e-05,0.027342,1.0022,1698 1707,0.0,,218.92522542335607
597,432058.0,Up,597,QBOX-4000-0000-1000-000000000005,597_profile,1,305761.0,51541.0,8.0,S3,597,ec5494,51541.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51541.000075,0.013456000000000001,51541.013531,7.5e-05,0.013531,1.005574,1695 1707,0.0,,593.5303210463734
598,432058.0,Up,598,QBOX-4000-0000-1000-000000000005,598_profile,1,305761.0,51543.0,6.0,S3,598,ec5494,51543.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51543.000060000006,0.013456000000000001,51543.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,444.89774078478
599,432058.0,Up,599,QBOX-4000-0000-1000-000000000005,599_profile,1,305761.0,51543.0,9.0,S3,599,ec5494,51543.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51543.000075,0.013456000000000001,51543.013531,7.5e-05,0.013531,1.005574,1695 1707,0.0,,667.84661117717
600,432058.0,Up,600,QBOX-4000-0000-1000-000000000005,600_profile,1,305761.0,51545.0,7.0,S3,600,ec5494,51545.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51545.000060000006,0.013456000000000001,51545.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,519.2140309155767
601,432058.0,Up,601,QBOX-4000-0000-1000-000000000005,601_profile,1,305761.0,51545.0,10.0,S3,601,ec5494,51545.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51545.000075,0.013456000000000001,51545.013531,7.5e-05,0.013531,1.005574,1695 1707,0.0,,742.1629013079666
602,432058.0,Up,602,QBOX-4000-0000-1000-000000000005,602_profile,1,305761.0,51545.0,10.0,S3,602,ec5494,51545.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51545.000089999994,0.013456000000000001,51545.013545999995,9e-05,0.013546,1.006689,1695 1707,0.0,,742.1629013079666
603,432058.0,Up,603,QBOX-4000-0000-1000-000000000005,603_profile,1,305761.0,51546.0,9.0,S3,603,ec5494,51546.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51546.000045,0.013456000000000001,51546.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,667.84661117717
604,432058.0,Up,604,QBOX-4000-0000-1000-000000000002,604_profile,1,305761.0,51557.0,3.0,S3,604,ec5494,51557.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51557.000045,0.013456000000000001,51557.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,221.94887039238998
605,432058.0,Up,605,QBOX-4000-0000-1000-000000000002,605_profile,1,305761.0,51558.0,2.0,S3,605,ec5494,51558.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51558.000045,0.013456000000000001,51558.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,147.63258026159335
606,432058.0,Up,606,QBOX-2000-0000-0000-000000000002,606_profile,1,305761.0,51552.0,3.0,S3,606,ec5494,51552.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51552.000045,0.027282,51552.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,108.96261271167802
611,432058.0,Up,611,QBOX-5000-0000-0000-000000000005,611_profile,1,305761.0,51559.0,4.0,S3,611,ec5494,51559.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51559.000045,0.027282,51559.027326999996,4.5e-05,0.027326999999999997,1.00165,1698 1707,0.0,,145.61681694890405
613,432058.0,Up,613,QBOX-4000-0000-1000-000000000002,613_profile,1,305761.0,51559.0,4.0,S3,613,ec5494,51559.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51559.000060000006,0.013456000000000001,51559.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,296.26516052318664
614,432058.0,Up,614,QBOX-4000-0000-1000-000000000002,614_profile,1,305761.0,51563.0,3.0,S3,614,ec5494,51563.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51563.000045,0.013456000000000001,51563.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,221.94887039238998
615,432058.0,Up,615,QBOX-4000-0000-1000-000000000002,615_profile,1,305761.0,51563.0,3.0,S3,615,ec5494,51563.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51563.000060000006,0.013456000000000001,51563.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,221.94887039238998
616,432058.0,Up,616,QBOX-4000-0000-1000-000000000002,616_profile,1,305761.0,51564.0,5.0,S3,616,ec5494,51564.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51564.000045,0.013456000000000001,51564.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,370.5814506539833
617,432058.0,Up,617,QBOX-2000-0000-0000-000000000002,617_profile,1,305761.0,51565.0,5.0,S3,617,ec5494,51565.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51565.000045,0.027282,51565.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,182.27102118613007
618,432058.0,Up,618,QBOX-2000-0000-0000-000000000001,618_profile,1,305761.0,51568.0,3.0,S3,618,ec5494,51568.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51568.000045,0.027282,51568.027326999996,4.5e-05,0.027326999999999997,1.00165,1687 1707,0.0,,108.96261271167802
620,432058.0,Up,620,QBOX-2000-0000-0000-000000000004,620_profile,1,305761.0,51562.0,3.0,S3,620,ec5494,51562.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51562.000045,0.027282,51562.027326999996,4.5e-05,0.027326999999999997,1.00165,1690 1707,0.0,,108.96261271167802
621,432058.0,Up,621,QBOX-2000-0000-0000-000000000004,621_profile,1,305761.0,51564.0,4.0,S3,621,ec5494,51564.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51564.000060000006,0.027282,51564.027342,5.9999999999999995e-05,0.027342,1.0022,1690 1707,0.0,,145.61681694890405
623,393802.0,Up,623,QBOX-5000-0000-0000-000000000005,623_profile,1,305761.0,51563.0,3.0,S3,623,ec5494,51563.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51563.000075,0.025751999999999997,51563.025827,7.5e-05,0.025827,1.002913,1698 1707,0.0,,115.49580615097858
624,432058.0,Up,624,QBOX-5000-0000-0000-000000000005,624_profile,1,305761.0,51563.0,3.0,S3,624,ec5494,51563.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51563.000089999994,0.027282,51563.027372000004,9e-05,0.027372000000000004,1.003299,1698 1707,0.0,,108.96261271167802
625,432058.0,Up,625,QBOX-5000-0000-0000-000000000005,625_profile,1,305761.0,51563.0,6.0,S3,625,ec5494,51563.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51563.000105,0.027282,51563.027387,0.000105,0.027387,1.003849,1698 1707,0.0,,218.92522542335607
626,420885.0,Up,626,QBOX-5000-0000-0000-000000000005,626_profile,1,305761.0,51568.0,4.0,S3,626,ec5494,51568.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51568.000060000006,0.026835,51568.026894999995,5.9999999999999995e-05,0.026895,1.0022360000000001,1698 1707,0.0,,148.05906465436928
627,384574.0,Up,627,QBOX-5000-0000-0000-000000000005,627_profile,1,305761.0,51571.0,4.0,S3,627,ec5494,51571.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51571.000045,0.025383000000000003,51571.02542799999,4.5e-05,0.025428,1.001773,1698 1707,0.0,,156.58578576212423
628,432058.0,Up,628,QBOX-4000-0000-1000-000000000002,628_profile,1,305761.0,51565.0,7.0,S3,628,ec5494,51565.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51565.000060000006,0.013456000000000001,51565.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,519.2140309155767
629,432058.0,Up,629,QBOX-4000-0000-1000-000000000002,629_profile,1,305761.0,51566.0,6.0,S3,629,ec5494,51566.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51566.000045,0.013456000000000001,51566.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,444.89774078478
630,432058.0,Up,630,QBOX-4000-0000-1000-000000000002,630_profile,1,305761.0,51567.0,5.0,S3,630,ec5494,51567.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51567.000045,0.013456000000000001,51567.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,370.5814506539833
631,432058.0,Up,631,QBOX-4000-0000-1000-000000000002,631_profile,1,305761.0,51569.0,6.0,S3,631,ec5494,51569.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51569.000060000006,0.013456000000000001,51569.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,444.89774078478
632,432058.0,Up,632,QBOX-4000-0000-1000-000000000002,632_profile,1,305761.0,51570.0,6.0,S3,632,ec5494,51570.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51570.000060000006,0.013456000000000001,51570.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,444.89774078478
633,432058.0,Up,633,QBOX-4000-0000-1000-000000000002,633_profile,1,305761.0,51571.0,5.0,S3,633,ec5494,51571.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51571.000060000006,0.013456000000000001,51571.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,370.5814506539833
634,432058.0,Up,634,QBOX-4000-0000-1000-000000000002,634_profile,1,305761.0,51574.0,5.0,S3,634,ec5494,51574.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51574.000045,0.013456000000000001,51574.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,370.5814506539833
635,432058.0,Up,635,QBOX-4000-0000-1000-000000000002,635_profile,1,305761.0,51576.0,3.0,S3,635,ec5494,51576.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51576.000045,0.013456000000000001,51576.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,221.94887039238998
636,432058.0,Up,636,QBOX-2000-0000-0000-000000000002,636_profile,1,305761.0,51572.0,4.0,S3,636,ec5494,51572.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51572.000045,0.027282,51572.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,145.61681694890405
637,432058.0,Up,637,QBOX-2000-0000-0000-000000000002,637_profile,1,305761.0,51573.0,3.0,S3,637,ec5494,51573.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51573.000045,0.027282,51573.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,108.96261271167802
639,432058.0,Up,639,QBOX-2000-0000-0000-000000000002,639_profile,1,305761.0,51578.0,4.0,S3,639,ec5494,51578.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51578.000045,0.027282,51578.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,145.61681694890405
640,432058.0,Up,640,QBOX-2000-0000-0000-000000000001,640_profile,1,305761.0,51575.0,5.0,S3,640,ec5494,51575.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51575.000045,0.027282,51575.027326999996,4.5e-05,0.027326999999999997,1.00165,1687 1707,0.0,,182.27102118613007
642,432058.0,Up,642,QBOX-6000-0000-0000-000000000004,642_profile,1,305761.0,51578.0,5.0,S3,642,ec5494,51578.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51578.000075,0.044565,51578.04464,7.5e-05,0.04464,1.001683,1700 1707,0.0,,111.19566924716705
643,417931.0,Up,643,QBOX-5000-0000-0000-000000000005,643_profile,1,305761.0,51573.0,5.0,S3,643,ec5494,51573.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51573.000060000006,0.026717,51573.026777,5.9999999999999995e-05,0.026777,1.002246,1698 1707,0.0,,186.14676048957594
644,419214.0,Up,644,QBOX-5000-0000-0000-000000000005,644_profile,1,305761.0,51578.0,3.0,S3,644,ec5494,51578.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51578.000089999994,0.026769,51578.026859,9e-05,0.026858999999999997,1.003363,1698 1707,0.0,,111.0699316373417
645,432058.0,Up,645,QBOX-5000-0000-0000-000000000005,645_profile,1,305761.0,51579.0,5.0,S3,645,ec5494,51579.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51579.000045,0.027282,51579.027326999996,4.5e-05,0.027326999999999997,1.00165,1698 1707,0.0,,182.27102118613007
646,432058.0,Up,646,QBOX-4000-0000-1000-000000000005,646_profile,1,305761.0,51577.0,2.0,S3,646,ec5494,51577.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51577.000060000006,0.013456000000000001,51577.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,147.63258026159335
647,432058.0,Up,647,QBOX-4000-0000-1000-000000000005,647_profile,1,305761.0,51577.0,2.0,S3,647,ec5494,51577.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51577.000075,0.013456000000000001,51577.013531,7.5e-05,0.013531,1.005574,1695 1707,0.0,,147.63258026159335
648,432058.0,Up,648,QBOX-4000-0000-1000-000000000005,648_profile,1,305761.0,51577.0,5.0,S3,648,ec5494,51577.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51577.000089999994,0.013456000000000001,51577.013545999995,9e-05,0.013546,1.006689,1695 1707,0.0,,370.5814506539833
649,432058.0,Up,649,QBOX-4000-0000-1000-000000000005,649_profile,1,305761.0,51577.0,5.0,S3,649,ec5494,51577.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51577.000105,0.013456000000000001,51577.013561,0.000105,0.013561000000000002,1.0078040000000001,1695 1707,0.0,,370.5814506539833
650,432058.0,Up,650,QBOX-4000-0000-1000-000000000005,650_profile,1,305761.0,51579.0,6.0,S3,650,ec5494,51579.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51579.000060000006,0.013456000000000001,51579.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,444.89774078478
651,432058.0,Up,651,QBOX-4000-0000-1000-000000000005,651_profile,1,305761.0,51581.0,4.0,S3,651,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.000045,0.013456000000000001,51581.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,296.26516052318664
652,432058.0,Up,652,QBOX-4000-0000-1000-000000000005,652_profile,1,305761.0,51584.0,4.0,S3,652,ec5494,51584.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51584.000045,0.013456000000000001,51584.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,296.26516052318664
653,432058.0,Up,653,QBOX-4000-0000-1000-000000000002,653_profile,1,305761.0,51580.0,5.0,S3,653,ec5494,51580.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51580.000045,0.013456000000000001,51580.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,370.5814506539833
654,432058.0,Up,654,QBOX-4000-0000-1000-000000000002,654_profile,1,305761.0,51581.0,4.0,S3,654,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.000060000006,0.013456000000000001,51581.013516,5.9999999999999995e-05,0.013516,1.004459,1692 1707,0.0,,296.26516052318664
655,432058.0,Up,655,QBOX-4000-0000-1000-000000000002,655_profile,1,305761.0,51581.0,7.0,S3,655,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.000075,0.013456000000000001,51581.013531,7.5e-05,0.013531,1.005574,1692 1707,0.0,,519.2140309155767
656,432058.0,Up,656,QBOX-4000-0000-1000-000000000002,656_profile,1,305761.0,51581.0,7.0,S3,656,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.000089999994,0.013456000000000001,51581.013545999995,9e-05,0.013546,1.006689,1692 1707,0.0,,519.2140309155767
657,432058.0,Up,657,QBOX-4000-0000-1000-000000000002,657_profile,1,305761.0,51581.0,10.0,S3,657,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.000105,0.013456000000000001,51581.013561,0.000105,0.013561000000000002,1.0078040000000001,1692 1707,0.0,,742.1629013079666
658,432058.0,Up,658,QBOX-4000-0000-1000-000000000002,658_profile,1,305761.0,51583.0,8.0,S3,658,ec5494,51583.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51583.000045,0.013456000000000001,51583.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1692 1707,0.0,,593.5303210463734
659,432058.0,Up,659,QBOX-2000-0000-0000-000000000002,659_profile,1,305761.0,51582.0,3.0,S3,659,ec5494,51582.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51582.000045,0.027282,51582.027326999996,4.5e-05,0.027326999999999997,1.00165,1688 1707,0.0,,108.96261271167802
660,432058.0,Up,660,QBOX-2000-0000-0000-000000000001,660_profile,1,305761.0,51586.0,3.0,S3,660,ec5494,51586.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51586.000045,0.027282,51586.027326999996,4.5e-05,0.027326999999999997,1.00165,1687 1707,0.0,,108.96261271167802
661,432058.0,Up,661,QBOX-6000-0000-0000-000000000004,661_profile,1,305761.0,51587.0,5.0,S3,661,ec5494,51587.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51587.000045,0.044565,51587.044610000004,4.5e-05,0.044610000000000004,1.00101,1700 1707,0.0,,111.19566924716705
662,432058.0,Up,662,QBOX-6000-0000-0000-000000000004,662_profile,1,305761.0,51587.0,5.0,S3,662,ec5494,51587.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51587.000060000006,0.044565,51587.044625,5.9999999999999995e-05,0.044625,1.001347,1700 1707,0.0,,111.19566924716705
663,432058.0,Up,663,QBOX-5000-0000-0000-000000000005,663_profile,1,305761.0,51581.0,6.0,S3,663,ec5494,51581.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51581.00012,0.027282,51581.027402,0.00011999999999999999,0.027402,1.004399,1698 1707,0.0,,218.92522542335607
664,432058.0,Up,664,QBOX-5000-0000-0000-000000000005,664_profile,1,305761.0,51588.0,5.0,S3,664,ec5494,51588.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51588.000045,0.027282,51588.027326999996,4.5e-05,0.027326999999999997,1.00165,1698 1707,0.0,,182.27102118613007
665,432058.0,Up,665,QBOX-5000-0000-0000-000000000005,665_profile,1,305761.0,51589.0,4.0,S3,665,ec5494,51589.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51589.000045,0.027282,51589.027326999996,4.5e-05,0.027326999999999997,1.00165,1698 1707,0.0,,145.61681694890405
666,432058.0,Up,666,QBOX-4000-0000-1000-000000000005,666_profile,1,305761.0,51588.0,6.0,S3,666,ec5494,51588.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51588.000060000006,0.013456000000000001,51588.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,444.89774078478
667,432058.0,Up,667,QBOX-4000-0000-1000-000000000005,667_profile,1,305761.0,51589.0,5.0,S3,667,ec5494,51589.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51589.000060000006,0.013456000000000001,51589.013516,5.9999999999999995e-05,0.013516,1.004459,1695 1707,0.0,,370.5814506539833
668,432058.0,Up,668,QBOX-4000-0000-1000-000000000005,668_profile,1,305761.0,51593.0,4.0,S3,668,ec5494,51593.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51593.000045,0.013456000000000001,51593.013501,4.5e-05,0.013500999999999999,1.0033450000000002,1695 1707,0.0,,296.26516052318664
669,432058.0,Up,669,QBOX-4000-0000-1000-000000000002,669_profile,1,305761.0,51588.0,6.0,S3,669,ec5494,51588.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51588.000075,0.013456000000000001,51588.013531,7.5e-05,0.013531,1.005574,1692 1707,0.0,,444.89774078478
